_id,url,word_count,section,date,type,headline,abstract
nyt://article/47161235-746d-55d0-90f4-0cd9232118a2,https://www.nytimes.com/1994/08/07/business/mutual-funds-making-children-wall-street-wise.html,912,Business Day,1994-08-07T05:00:00+0000,Financial Desk,Mutual Funds; Making Children Wall Street-Wise,"  CALL it mutual fun. The new Young Investor Fund, sponsored by Stein Roe & Farnham in Chicago, aims to make investing easy for children 10 years and older by providing them with a whole load of educational materials and by putting their money into companies that touch their lives, like Coca-Cola and Microsoft.   The concept is good. It's important to learn about investing because ""maybe our parents don't know how to do it,"" said Julieanne Hersk, 10 1/2. Besides, ""it's easier to learn when you're young,"" said Dawn DelValle, 14."
nyt://article/f1d702cc-82a7-5772-ad1d-7fc8868ffe4f,https://www.nytimes.com/1994/08/26/business/executive-changes-065900.html,71,Business Day,1994-08-26T05:00:00+0000,Financial Desk,Executive Changes,"  OLSTEN CORP., Westbury, L.I., named Stuart Olsten vice chairman. REEBOK INTERNATIONAL LTD., Stoughton, Mass., named Angel Martinez president and chief executive of its Rockport Co. unit. Mr. Martinez, who was previously executive vice president of global marketing for the Reebok division, succeeds Bob Slattery, who previously announced he would retire. David Ropes was named to succeed Mr. Martinez in his former position."
nyt://article/43d84a3b-9f73-5b26-8fd3-1e9fcf881ae8,https://www.nytimes.com/1994/09/17/world/bracing-for-invasion-as-troops-prepare.html,127,World,1994-09-17T05:00:00+0000,Foreign Desk,Bracing for Invasion As Troops Prepare,"  With a final diplomatic effort under way to remove the military leaders in Haiti and with the American military moving troops into place, Haitians began preparing for an invasion.   In the Haitian capital, Port-au-Prince, tension rose through the day. By early evening, many civilians began to hear about the last-ditch diplomatic effort to persuade Haiti's military leaders to step down."
nyt://article/5669bdfa-d14b-5338-9fdd-ca9c21bc7f90,https://www.nytimes.com/1994/07/29/business/minorities-get-more-mortgages.html,368,Business Day,1994-07-29T05:00:00+0000,Financial Desk,Minorities Get More Mortgages,"A group of financial regulatory agencies announced today that the number of mortgages issued to black and Hispanic borrowers rose sharply last year, but that these applicants remained substantially more likely than whites to be denied home loans.         The group, the Federal Financial Institutions Examination Council, which is made up of five agencies, announced that the number of home loans issued to blacks rose 36.1 percent last year while the number issued to Hispanic borrowers climbed 23.6 percent. For whites, the increase was 17.1 percent.   "
nyt://article/003bbca9-6d8e-5a1d-b4fd-b853736c364f,https://www.nytimes.com/1994/07/02/business/wall-st-watches-its-new-issues-business-tumble.html,740,Business Day,1994-07-02T05:00:00+0000,Financial Desk,Wall St. Watches Its New-Issues Business Tumble,"The volume of new stock and bond issues tumbled in the second quarter to the  lowest level since the third quarter of 1991 amid volatile financial markets and rising interest rates.         The decline was bad news for Wall Street, which saw quarterly underwriting fees fall to the lowest level in nearly three years.   "
nyt://article/0dc2947a-018e-5c5f-96e2-fe0c693d7cc8,https://www.nytimes.com/1994/07/23/business/company-news-stock-plunges-after-lower-income-prediction.html,89,Business Day,1994-07-23T05:00:00+0000,Financial Desk,STOCK PLUNGES AFTER LOWER INCOME PREDICTION,"  The share price of the McDonald's Corporation plunged $2 yesterday in heavy trading after some investment analysts predicted lower earnings following the release of the company's second-quarter report on Thursday. The stock closed at $26.25 on a volume of 5,632,600 shares on the New York Stock Exchange, more than five times the daily average volume. On Thursday, the shares had fallen 12.5 cents. McDonald's was lowered from a near-term above-average rating to a near-term neutral rating by Merrill Lynch yesterday, which cited erosion in same-store sales."
nyt://article/bf3529e0-4c7e-5dd4-b6f8-4ad1b072ef0e,https://www.nytimes.com/1994/09/18/business/interface-getting-the-fish-out-of-water.html,582,Business Day,1994-09-18T05:00:00+0000,Financial Desk,Interface; Getting the Fish Out of Water,"WORRIED about their professional futures as the military industry was shrinking, two middle managers at Lockheed's Missiles and Space division in Austin, Tex., took a day off together in May 1993 to fish and find solace in the waters of nearby Lake Travis.  Sitting on an abandoned pier, Jerry Jones and Dave Brundage discussed their concerns as their employer prepared for a series of layoffs. But their conversation soon gave way to the inadequacies of their bait nets."
nyt://article/87d69f14-ad2e-5677-8be0-99f615eed554,https://www.nytimes.com/1994/09/30/business/company-news-citibank-funds-for-russian-oil.html,140,Business Day,1994-09-30T05:00:00+0000,Financial Desk,Citibank Funds For Russian Oil,"  Citibank said yesterday that it would provide more than $550 million in financing for two Russian oil projects with the signing earlier this week of a trade agreement with the United States.   Separately, Citibank said it had signed a $21 million agreement with the United States Export-Import Bank and a company in the former Soviet republic of Kazakhstan. The five-year deal will finance development of a citric-acid plant in the Central Asian nation."
nyt://article/5a05357b-4720-5d8b-b15d-002cd5ee7cd6,https://www.nytimes.com/1994/08/26/world/serbs-of-sarajevo-stay-loyal-to-bosnia.html,1065,World,1994-08-26T05:00:00+0000,Foreign Desk,Serbs of Sarajevo Stay Loyal to Bosnia,"  Tarsa Petkovic, a 71-year-old Serbian grandmother, lit a pair of cigarettes and stuck them, filters downward, into the soft dirt of her son's grave in Sarajevo's Orthodox cemetery. She and her daughter then lit two more for themselves.   ""He loved to smoke,"" Mrs. Petkovic said of her son Stanislav, as wisps of smoke curled into nothingness above the grave she says will keep her in this city as long as she lives."
nyt://article/665a22b3-51e7-5dfb-8443-9b44bf8af0fa,https://www.nytimes.com/1994/09/15/business/two-settle-sec-charges.html,146,Business Day,1994-09-15T05:00:00+0000,Financial Desk,Two Settle S.E.C. Charges,"  The Securities and Exchange Commission said this week that U.S. Environmental Inc. and two stock promoters who conspired to manipulate its stock price had agreed to settle fraud allegations.   The allegations were made in a suit the S.E.C. filed on Tuesday in United States District Court in Manhattan, accusing the company, its two top executives and several stock promoters of participating in a ""classic stock manipulation."""
nyt://article/dbf55203-3bbb-57b2-92d6-3d414992b13a,https://www.nytimes.com/1994/09/17/world/showdown-with-haiti-tactics-unique-union-of-soldiers-and-sailors.html,1101,World,1994-09-17T05:00:00+0000,Foreign Desk,Unique Union Of Soldiers And Sailors,"  If President Clinton orders an invasion of Haiti, the military will rely heavily on new tactics that are the brainchild of the man who would be overall commander, Adm. Paul David Miller. His plan, untested in battle, has already drawn fire from some military experts who worry that it is a risky experiment.   His approach is to break with the cold-war tradition of deploying troops in set-piece units developed over decades: Army tank divisions, Air Force fighter wings and Navy aircraft carriers bristling with supersonic jets. Instead, Admiral Miller, once one of the youngest four-star admirals in the Navy, says he is integrating diverse forces to match the mission."
nyt://article/b06d3638-555e-5324-86ed-b884fe3f0ea0,https://www.nytimes.com/1994/07/29/world/south-african-vote-is-first-in-20-years.html,82,World,1994-07-29T05:00:00+0000,Foreign Desk,South African Vote Is First in 20 Years,"South Africa voted in the General Assembly today for the first time in nearly 20 years.         South Africa was suspended in November 1974 because of its apartheid policies and regained its seat only on June 23 of this year, with the inauguration of President Nelson Mandela after open elections.   "
nyt://article/48dd8f13-1e95-5456-85a8-dd16ce391724,https://www.nytimes.com/1994/08/07/world/starvation-threatens-a-safe-haven-in-rwanda.html,1496,World,1994-08-07T05:00:00+0000,Foreign Desk,Starvation Threatens a 'Safe Haven' in Rwanda,"  In a largely forgotten corner of this tiny, devastated nation, the survivors of drought, massacres and war are now facing the ravages of malnutrition and starvation.   At a makeshift refugee camp for tens of thousands of people, living in crude huts on steep slopes, tiny Albert Uwamahoro tries in vain to get milk from his mother's dry breasts. He is one year old. He weighs 12 pounds. His father, a Tutsi, and an older brother and sister were killed in April by a Hutu mob. He was spared because his mother, who was carrying him, is a member of the Rwanda's Hutu ethnic majority."
nyt://article/2f0d05ae-5c3d-5740-ba2e-2d53190cf0b3,https://www.nytimes.com/1994/09/23/business/the-media-business-editor-shift-at-bride-s.html,142,Business Day,1994-09-23T05:00:00+0000,Financial Desk,Editor Shift At Bride's,"  Barbara Tober, the editor in chief of Bride's magazine for 28 years, will retire at the end of the year, Conde Nast Publications said yesterday.   She will be succeeded by the executive editor, Millie Martini Bratten, who will assume the top position immediately. Mrs. Tober, who is 60, will continue her association with the magazine as editorial adviser for the balance of the year."
