_id,url,word_count,section,date,type,headline,abstract
nyt://article/0eb97835-b346-5703-8f48-2390f1e0e414,https://www.nytimes.com/1983/10/27/world/estonia-for-russians-is-a-window-looking-west.html,1141,World,1983-10-27T05:00:00+0000,Foreign Desk,"ESTONIA, FOR RUSSIANS, IS A WINDOW LOOKING WEST","   In its 800-year history, Tallinn has survived fire, sacking, civil strife, war and occupation and yet has remained among the most charming and well-preserved of Europe's medieval towns.   Along with awe-inspiring walls and mighty towers with names like Peep- in-the-Kitchen, Stout Margaret or Tall Hermann, some 1,500 medieval buildings remain in the ancient heart of this capital of Estonia, one of the Soviet Union's 15 republics, or states.   A general restoration was completed in time for the 1980 Olympic Games, during which Tallinn served as host for sailing events. Since then this Baltic city has set about restoring each building to its original state, a project that may take generations."
nyt://article/e234f12c-b82c-53c7-bc97-b4539553c676,https://www.nytimes.com/1983/11/01/business/closing-by-inland.html,74,Business Day,1983-11-01T05:00:00+0000,Financial Desk,Closing by Inland,"  The Inland Steel Company said it is restructuring its raw materials operations by closing the Jackson County Iron Company in Black River Falls, Wis., its smallest iron ore mining operation. Inland, based in Chicago, said the closing of the operation, along with other lesser restructuring steps, will result in an extraordinary charge against fourth-quarter earnings of $15 million. The restructuring, attributed to lower demand for steel, will reduce Inland's work force by 330 employees."
nyt://article/5ac17055-d8ac-5452-89fe-f65a4acfaa4d,https://www.nytimes.com/1983/11/24/business/business-people-acquisitions-in-us-are-sweet-for-finn.html,352,Business Day,1983-11-24T05:00:00+0000,Financial Desk,Acquisitions in U.S. Are Sweet for Finn,"Today is not a holiday in Finland, but at the home of Erkki E. Railo of Helsinki, there will undoubtedly be a thanksgiving of sorts. Mr. Railo, an executive vice president of the Finland-based Huhtamaki Group, flew home from the United States earlier this week for a reunion with his family after seven months of negotiating with investment bankers and and living in hotels.   On Monday, he will return to Chicago as president and chief executive officer of his company's United States operations, a newly created position. Almost all of the United States holdings were acquired under Mr. Railo's supervision since April."
nyt://article/96ac0354-86cd-5663-9b31-265b7ac81a7e,https://www.nytimes.com/1983/11/05/world/soviet-says-us-plans-huge-attack-in-lebanon.html,907,World,1983-11-05T05:00:00+0000,Foreign Desk,SOVIET SAYS U.S. PLANS HUGE ATTACK IN LEBANON,"   The Soviet press agency Tass said today that the United States was planning a ''massive attack'' on ''national-patriotic forces'' in Lebanon.   ''In the leading circles of the Soviet Union it is deemed necessary to warn the United States Government with all seriousness about this, in connection with the plans to expand the armed interference in the affairs of Lebanon that are being harbored in Washington,'' the agency said.   The warning was issued as a ''Tass statement,'' which carries the weight of an official Government statement.    The agency said it was basing its warning on statements made by President Reagan, Secretary of State George P. Shultz and Defense Secretary Caspar W. Weinberger, as well as an unspecified ''information coming from various sources.''"
nyt://article/281f5e1b-33ff-5395-b939-4e6894187a51,https://www.nytimes.com/1983/12/16/world/around-the-world-military-link-charged-in-aquino-slaying.html,107,World,1983-12-16T05:00:00+0000,Foreign Desk,Military Link Charged In Aquino Slaying,"   The blue airport uniform worn by the purported assassin of Benigno S. Aquino Jr. came from a wardrobe of disguises maintained by the military, a lawyer for the accused man's family said today."
nyt://article/cc6f1047-5b23-552e-8544-d56951e08191,https://www.nytimes.com/1983/11/15/business/sec-cites-touche-ross.html,143,Business Day,1983-11-15T05:00:00+0000,Financial Desk,S.E.C. Cites Touche Ross,"   The Securities and Exchange Commission today censured Touche Ross & Company, a major accounting concern, for its audits of a defense contractor that was involved in a dispute with the Navy over millions of dollars in cost overruns on shipbuilding contracts.   The commission charged in an administrative proceeding that Touche Ross failed to use ''generally accepted auditing standards'' in its examinations from 1972 through 1977 of the financial statements of the contractor, Litton Industries Inc."
nyt://article/0ee5596d-98c2-5bdd-a2f6-47647eba72c4,https://www.nytimes.com/1983/11/30/business/cone-mills-planning-to-go-private.html,500,Business Day,1983-11-30T05:00:00+0000,Financial Desk,CONE MILLS PLANNING TO GO PRIVATE,"  The Cone Mills Corporation, a textile company that has been the target of a takeover attempt by Western Pacific Industries, yesterday announced an agreement for Cone to be bought by management, employees and institutional investors.    Cone said holders of its 5.5 million outstanding shares would receive $70 a share, or a total of $385 million.   The stock closed yesterday at $66.75, up $3.50, on the New York Stock Exchange. Its price has risen more than $20 since Western Pacific disclosed its takeover attempt early this month."
nyt://article/b8aaacc8-e059-58ce-9121-f83c4725d4f2,https://www.nytimes.com/1983/11/22/world/brooklyn-man-tells-of-ordeal-in-grenada-prison.html,1549,World,1983-11-22T05:00:00+0000,Foreign Desk,BROOKLYN MAN TELLS OF ORDEAL IN GRENADA PRISON,"  On Aug. 15, 1979, Antonio Langdon was making repairs at his mother's home, three miles from St. George's, Grenada. His 5-year-old daughter, Shauna, was playing at his feet.    Almost casually, as he recalls it, a car stopped and two men got out. ''Come along,'' one said, ''the boss wants to ask you a few questions.''   ''Who is your boss?'' Mr. Langdon asked."
nyt://article/b34fd0b0-279a-553e-a30c-a274e3a61569,https://www.nytimes.com/1983/10/11/business/baldwin-united-sells-unit.html,114,Business Day,1983-10-11T05:00:00+0000,Financial Desk,Baldwin-United Sells Unit,"  The Baldwin-United Corporation said it had agreed to sell its Baldwin Life Insurance Company, which operates in New York State, to the Transamerica Insurance Corporation of California, a unit of the Transamerica Corporation, for about $5.4 million in cash."
nyt://article/b7895824-52a3-5b24-81f1-e38c34308ab6,https://www.nytimes.com/1983/10/06/business/vauxhall-strike-ends.html,65,Business Day,1983-10-06T05:00:00+0000,Financial Desk,Vauxhall Strike Ends,   Engineers and assembly workers at the Vauxhall Motor Company's plant here voted today to end their strike following a similar vote by workers at plants in Dunstable and Luton. The strike began last Friday. Union leaders here said they still reject the company's 7.75 percent pay offer and the fight for a better wage would continue inside the plant.
nyt://article/f2005161-b6c2-56e5-b1dd-ae2c12afa7a9,https://www.nytimes.com/1983/10/16/business/ibm-widens-personal-computer-line.html,514,Business Day,1983-10-16T05:00:00+0000,Financial Desk,I.B.M. WIDENS PERSONAL COMPUTER LINE,"  The International Business Machines Corporation yesterday introduced two new, more powerful versions of its personal computer that will enable programmers, scientists and business professionals to hook up to large I.B.M. mainframe computers from their desks.   The giant computer maker did not, however, introduce its widely anticipated home computer, once code- named the Peanut. Company officials refused to comment on this machine, which will be called the ''PC Junior,'' a less expensive version of the Personal Computer. But analysts said they expect the PC Junior, a $600 to $1,200 computer, to be announced in a few weeks."
nyt://article/83dd8385-8362-53f4-9fd1-5a46c109373e,https://www.nytimes.com/1983/11/07/business/csx-application.html,78,Business Day,1983-11-07T05:00:00+0000,Financial Desk,CSX Application,"   The CSX Corporation said that it had filed an application with the Interstate Commerce Commission to assume control of American Commercial Liners Inc., one of the largest marine transportation companies serving the inland waterways. American Commercial Lines is a former subsidiary of the Texas Gas Resources Corporation, which CSX acquired last August. Current law prohibits ownership of a barge line by a railroad, a point used by opponents of the original Texas Gas-CSX merger."
nyt://article/4aac4ab8-d953-5f33-840c-8b89f5209b2a,https://www.nytimes.com/1983/11/11/business/barrier-to-phone-fee-is-voted.html,757,Business Day,1983-11-11T05:00:00+0000,Financial Desk,BARRIER TO PHONE FEE IS VOTED,"   The House of Representatives tonight approved by a voice vote legislation that would block the telephone industry from charging a monthly fee for household and business phones to be linked to long-distance networks.    Earlier in the evening, the House rejected, 264 to 142, a Republican version of the bill that would have postponed the monthly fee until 1985 rather than kill it entirely.   The Federal Communications Commission has authorized the nation's local phone companies to begin on April 3 to charge $2 a month for residential phones and up to $6 a month for business telephones for access to long-distance networks. These fees would rise in subsequent years."
nyt://article/d3b6332e-d86f-5d4d-bd42-f542f38a6311,https://www.nytimes.com/1983/11/27/business/crafting-a-creative-takeover.html,1593,Business Day,1983-11-27T05:00:00+0000,Financial Desk,CRAFTING A CREATIVE TAKEOVER,"  LONDON ALONG with its growing international reputation for creativity,    British advertising in recent years has acquired a disdain for the work done on Madison Avenue. One of the admen here who leads in creativity - and contempt for American advertising - is Frank Lowe, whose advertisements for Benson & Hedges cigarettes and Heineken beer have become industry standards. In fact, a lot about America, from its gargantuan salads to its tedious television commercials, ''appalls,'' ''shocks'' and ''frightens'' the 40-year-old Mr. Lowe.   Despite such prejudices, Mr. Lowe has just gone into business with an American partner. In September, he agreed to merge his two-year-old company, Lowe Howard-Spink, with Wasey Campbell-Ewald, the British subsidiary of Marschalk Campbell- Ewald Worldwide. Marschalk, in turn, is part of the behemoth Interpublic Group in the United States, which had billings last year of $3.6 billion."
nyt://article/bb965743-946e-5283-bb28-ce7aae8e8451,https://www.nytimes.com/1983/10/03/business/kn-rejects-mesa-s-bid.html,178,Business Day,1983-10-03T05:00:00+0000,Financial Desk,KN Rejects Mesa's Bid,"  The board of KN Energy Inc., an oil and natural gas producer, has rejected an acquisition proposal by the Mesa Petroleum Company, which would have been carried out by an exchange of shares.   Instead, KN Energy said yesterday, it planned to spin off a ''substantial portion'' of its producing properties and transfer them to its shareholders."
nyt://article/d1f6db71-8304-5722-a6cc-857939a21efb,https://www.nytimes.com/1983/10/12/world/the-un-today-oct-12-1983.html,52,World,1983-10-12T05:00:00+0000,Foreign Desk,"The U.N. Today; Oct. 12, 1983","GENERAL ASSEMBLY   Meets at 10 A.M. and 3 P.M.   Economic and Financial Committee - 10:30 A.M. and 3 P.M.   Social, Humanitarian and Cultural Committee - 10:30 A.M. and 3 P.M.   Administrative and Budgetary Committee - 3 P.M.   Legal Committee - 10:30 A.M."
nyt://article/9ddfc418-35fa-58a0-bb30-ec8f360bc8e8,https://www.nytimes.com/1983/10/06/business/new-york-cd-rates-ranked-highest-in-us.html,566,Business Day,1983-10-06T05:00:00+0000,Financial Desk,NEW YORK C.D. RATES RANKED HIGHEST IN U.S.,"  New York financial institutions are paying at least a percentage point more than banks in other parts of the country to attract customers to newly deregulated certificates of deposit, according to a nationwide survey released yesterday.   According to The Bank Rate Monitor's survey of five major markets, the first since C.D.'s were deregulated last Saturday, the average introductory rate offered in New York City was 10.45 percent.   The next highest rate, offered in Detroit, was 9.37 percent, followed by 9.33 percent in Los Angeles, 9.21 in Chicago and 9.17 percent in Philadelphia. Nationwide, The Monitor said, the average rate was 9.48 percent."
nyt://article/129a032b-d562-56a5-8f2d-d8fa33fbecc3,https://www.nytimes.com/1983/10/22/world/around-the-world-bulgarians-end-inquiry-into-turkish-gunman.html,127,World,1983-10-22T05:00:00+0000,Foreign Desk,Bulgarians End Inquiry Into Turkish Gunman,"   Two Bulgarian magistrates returned home tonight after conducting an investigation here into a criminal case opened by Bulgaria against Mehmet Ali Agca, the Turk convicted of shooting Pope John Paul II in 1981.   Meanwhile, Giuseppe Consolo, a defense lawyer for Sergei I. Antonov, a Bulgarian airline official imprisoned here because Mr. Agca accused him of complicity in the attempt on the Pope's life, said he would formally move next week to have his client freed."
nyt://article/7b9fac48-7f3d-5ed2-b1c3-cccc7b28e9a7,https://www.nytimes.com/1983/12/22/business/carolina-utility-stops-a-plant.html,553,Business Day,1983-12-22T05:00:00+0000,Financial Desk,CAROLINA UTILITY STOPS A-PLANT,"   The Carolina Power and Light Company said today that it was cancelling construction of a nuclear generating unit that was due to be completed in 1990 and instead speeding up construction of a coal-fired generator.   The utility said it would halt work on the 900,000-kilowatt Shearon Harris Nuclear Unit 2 in Wake County, which was 4 percent complete. The company said its investment so far has been $315 million."
