_id,url,word_count,section,date,type,headline,abstract
nyt://article/6d561185-d7c5-57d8-9962-8b2096ef1182,https://www.nytimes.com/1981/09/09/world/korea-dissident-fasts-to-protest-new-arrests.html,559,World,1981-09-09T05:00:00+0000,Foreign Desk,KOREA DISSIDENT FASTS TO PROTEST NEW ARRESTS,"  A leading South Korean Protestant minister has been on a hunger strike in prison since mid-Au@gust to protest the policies of President Chun Doo Hwan, according to Japanese Christian leaders.   The Rev. Moon Ik Hwan, a noted theologian and translator of the Bible into Korean, who is serving a 20-year sentence for sedition, began fasting to protest continuing arrests of students in South Korea and what he charges is President Chun's failure to achieve a promised ''national reconciliation,'' the Japan Emergency Christian Conference on Korean Problems, a Protestant group, announced at a news conference here.   ''There is concern that he plans to continue his fast until at least Sept. 22,'' a spokesman for the group said.  ''Even if he ends his fast then, there are fears that his body may not be able to stand it,'' the spokesman said. Dr. Moon is 63 years old and is said to have lost weight rapidly during his three weeks of not eating. The fast is the second this summer by a political prisoner linked to Kim Dae Jung, South Korea's most prominent dissident, to draw attention to grievances of the opposition."
nyt://article/a5724fa1-47cb-5090-8814-ce47c040b232,https://www.nytimes.com/1981/09/22/business/nu-west-to-sell-oil-stake.html,556,Business Day,1981-09-22T05:00:00+0000,Financial Desk,NU-WEST TO SELL OIL STAKE,"  Concern over the vehement opposition mounted by the Cities Service Company apparently helped to convince the Nu-West Group Ltd. to agree to sell its 7.2 percent stake in Cities Service to the American oil company, analysts said yesterday.   The agreement calls for Cities Service, based in Tulsa, Okla., to buy back the 6.02 million shares held by Nu-West, a Canadian real estate and energy company, for $307 million, or $51 a share. Nu-West paid about $45 a share, or a total of $272 million."
nyt://article/5c0b129e-01c5-529a-aa1d-fb7afa5e5e06,https://www.nytimes.com/1981/07/29/world/hunger-strike-started-by-14-basque-inmates.html,124,World,1981-07-29T05:00:00+0000,Foreign Desk,HUNGER STRIKE STARTED BY 14 BASQUE INMATES,"  Fourteen Basque prisoners in the southern town of Cadiz began a hunger strike today to protest their transfer there from a Madrid jail, Justice Ministry sources said today."
nyt://article/505459e9-6803-5b42-bdd6-e56b962cd974,https://www.nytimes.com/1981/07/08/business/business-people-emory-ayers-director.html,211,Business Day,1981-07-08T05:00:00+0000,Financial Desk,EMORY AYERS DIRECTOR,"  George M. Whitmore Jr., former managing director and chief executive officer of Cresap, McCormick & Paget Inc., the management consultant firm, has joined Emory Ayers Associates Inc., a similar but smaller concern, as managing director.   Mr. Whitmore said: ''After 27 years with a big firm, I look forward to taking a more entrepreneurial course, to getting more personally involved in helping build a young and growing firm and simply to have the chance to do more consulting and less managing."
nyt://article/61e903fb-d541-54c6-817e-cd8373fe7982,https://www.nytimes.com/1981/09/25/world/attack-on-pope-a-conspiracy-court-says.html,482,World,1981-09-25T05:00:00+0000,Foreign Desk,"ATTACK ON POPE A CONSPIRACY, COURT SAYS","  An Italian court said today that the attempt on the life of Pope John Paul II was part of a conspiracy and not the work of a single person.   The judges who convicted Mehmed Ali Agca of trying to kill the Pope said that the Turkish terrorist appeared to be the spearhead of a subversive organization but that there was no solid evidence to identify either the promoters of the conspiracy or the motives.   The judges issued their full 51-page opinion tonight three months after they sentenced the assailant to life imprisonment.  ''Agca was only the visible point of a conspiracy which, though impossible to define, was widespread and menacing and devised by shadowy forces which not even the Turkish authorities were able to render intelligible,'' the opinion said."
nyt://article/d2411d24-cf44-57b5-8928-46071be62a95,https://www.nytimes.com/1981/07/27/world/poem-by-the-laureate.html,218,World,1981-07-27T05:00:00+0000,Foreign Desk,POEM BY THE LAUREATE,"  ''Let's all in love and friendship hither come Whilst the shrill treble calls to thundering Tom, And since bells are for modest recreation Let's rise and ring and fall to admiration.'' Those lines are taken from a ringer's rhyme Composed in Cornwall in the Georgian time From the high parish church of St. Endellion, Loyal to the monarch in the late rebellion, Loyal to King Charles the First and Charles the Second, And through the Georges to our Prince of Wales, A human, friendly line that never fails."
nyt://article/deab850f-f7cf-564f-b7d8-99825f1b432c,https://www.nytimes.com/1981/09/08/world/around-the-world-iranian-prime-minister-asks-foes-to-yield-arms.html,141,World,1981-09-08T05:00:00+0000,Foreign Desk,Iranian Prime Minister Asks Foes to Yield Arms,  Iran's new Prime Minister appealed today to opposition groups to lay down their arms as guerrillas struck in two major cities and killed two supporters of the Government.   Teheran newspapers also said 23 people were executed last night.
nyt://article/473141fa-e8ea-51dc-be8a-beb16cdc5d79,https://www.nytimes.com/1981/07/09/business/5-big-canadian-banks-gain-new-york-permits.html,307,Business Day,1981-07-09T05:00:00+0000,Financial Desk,5 BIG CANADIAN BANKS GAIN NEW YORK PERMITS,"  Ending a three-decade-old ''gentlemen's agreement,'' five major Canadian banks received permanent licenses yesterday to engage in full-service banking in New York.   Until yesterday's action, the agencies and branches of the five Canadian banks had been prohibited from engaging in consumer banking activities in New York."
nyt://article/238033e5-9126-5ea4-868e-07b0fc007151,https://www.nytimes.com/1981/09/16/business/briefs-171600.html,449,Business Day,1981-09-16T05:00:00+0000,Financial Desk,BRIEFS,"  * Agency Rent-A-Car Inc. said it had increased its stake in Spencer Companies to 659,255 shares, or 38.5 percent, through the acquisition of 39,900 shares bought on the American Stock Exchange between Sept. 2 and Sept. 9 at prices ranging from 14 5/8 to 15 1/2 a share.   * Brunswick Corp. said it was negotiating to acquire International Controls Corp., a Fort Lauderdale, Fla., company formerly controlled by Robert L. Vesco, the financier. The company said that a preliminary agreement called for Brunswick to pay $23 a share in cash and stock for each of International Control's 3.74 million shares outstanding."
nyt://article/c17cfcb9-189b-540d-b899-dd1ae21f89a6,https://www.nytimes.com/1981/07/30/business/roll-call-in-house.html,1212,Business Day,1981-07-30T05:00:00+0000,Financial Desk,ROLL-CALL IN HOUSE,"  Following is the roll-call vote of 238 to 195 by which the House of Representatives today approved President Reagan's three-year, 25 percent tax-cutting plan, the decisive vote on the legislation. A ''yes'' vote was a vote in favor of the President's plan. A ''no'' vote was a vote against it. Voting ''yes'' were 48 Democrats and 190 Republicans. Voting ''no'' were 194 Democrats and 1 Republican. An ''xxx'' denotes members not voting.  There are no vacancies in the 435-member House. ALABAMA Democrats - Bevill, no; Flippo, no; Nichols, yes; Shelby, yes.  Republicans - Dickinson, yes; Edwards, yes; Smith yes."
nyt://article/28d235bc-6fe8-5fc9-b26c-17a18aa3bff9,https://www.nytimes.com/1981/09/13/world/bank-robbery-in-hong-kong.html,64,World,1981-09-13T05:00:00+0000,Foreign Desk,Bank Robbery in Hong Kong,"  Three robbers who threatened tellers with firebombs, pistols and knives stole more than $20,000 from a Hong Kong branch of the Chase Manhattan Bank today, a police spokesman said. The thieves waved bottles of what they said was a flammable liquid and threatened to set the bank on fire. After the robbery, they fled in car, the spokesman said."
nyt://article/09fe05f8-1567-5e48-b73e-d30f2d2c0351,https://www.nytimes.com/1981/09/08/business/world-s-woes-aid-maker-of-banknotes.html,1122,Business Day,1981-09-08T05:00:00+0000,Financial Desk,WORLD'S WOES AID MAKER OF BANKNOTES,"  Political unrest, inflation and toppling governments: These are good tidings for the International Banknote Company, a New York corporation with highly secretive operations that has made a name for itself as a printer of currency for third world nations.   Fighting breaks out and a third world government falls in a coup d'etat. The new government wants the portraits of its leaders on all currency. It does not turn to a new printer; instead it orders a new batch of bills from International Banknote. Following the coup d'etat, inflation surges. That means more bills to be printed by International Banknote."
nyt://article/7512d4bf-fdb2-57b8-a738-9a70f9c9b887,https://www.nytimes.com/1981/08/13/business/time-s-film-unit-sold-to-columbia.html,103,Business Day,1981-08-13T05:00:00+0000,Financial Desk,Time's Film Unit Sold to Columbia,"  Time Inc. said it had sold the television production operations and other assets of its Time-Life Films subsidiary to Columbia Pictures Television, a division of Columbia Pictures Industries."
nyt://article/44744160-3743-5e2e-802d-6cacaada10a8,https://www.nytimes.com/1981/09/16/world/excerpts-from-english-version-of-the-pope-s-encyclical-on-human-work.html,4041,World,1981-09-16T05:00:00+0000,Foreign Desk,EXCERPTS FROM ENGLISH VERSION OF THE POPE'S ENCYCLICAL 'ON HUMAN WORK',"  Following are excerpts from the official English version of the encyclical of Pope John Paul II ''On Human Work'':   Through work man must earn his daily bread and contribute to the continual advance of science and technology and, above all, to elevating unceasingly the cultural and moral level of the society within which he lives in community with those who belong to the same family.   And work means any activity by man, whether manual or intellectual,whatever its nature or circumstances, it mean s any human activity that can and must be recognized as work, in t he midst of all the manyactivities of which man is capable and to whi ch he is predisposed by his very nature, by virtue of humanity itself . Man is made to be in the visible universe an image and likeness of God Himself, and he is placed in it in order to subdue the earth. Fr om the beginning therefore he is called to work."
nyt://article/bad218d0-f04d-54cb-9383-7865f2783c84,https://www.nytimes.com/1981/08/04/world/around-the-world-new-military-uprising-in-bolivia-is-reported.html,119,World,1981-08-04T05:00:00+0000,Foreign Desk,New Military Uprising In Bolivia Is Reported,"  A new attempt to oust President Luis Garcia Meza was reported under way today, with rebel broadcasts saying that insurgent troops had taken control of the provincial capital of Santa Cruz."
nyt://article/5cd04a00-dfdd-5b2e-a9c6-946082e6fd9c,https://www.nytimes.com/1981/07/18/business/transamerica-corp-reports-earnings-for-qtr-to-june-30.html,43,Business Day,1981-07-18T05:00:00+0000,Financial Desk,TRANSAMERICA CORP reports earnings for Qtr to June 30,*3*** COMPANY REPORTS **
nyt://article/f7b463fc-a5cf-51d4-a6b2-2ed43feab3cc,https://www.nytimes.com/1981/09/17/world/pakistan-s-grim-islamic-law-is-not-just-a-threat.html,1216,World,1981-09-17T05:00:00+0000,Foreign Desk,PAKISTAN'S GRIM ISLAMIC LAW IS NOT JUST A THREAT,"  An 18-year-old high school student and the 24-year-old school bus driver with whom she eloped were ordered recently to be flogged and then stoned to death for adultery.   It was the first such sentence passed by a religious court here since Pakistan adopted traditional punishments for violations of Koranic law more than three years ago.   The ruling, announced here Sept. 1, is the most dramatic example of the Government-sponsored attempt to foster standards of probity and private behavior that are defined as Islamic.   Most of these efforts center on relations between men and women, and in the last month they have involved decisions to limit or ban female models on television and the cancellation of a foreign trip by a women's field hockey team on the ground that there would be male spectators watching the games. Meanwhile, Government organizations are considering a national standard of dress."
