_id,url,word_count,section,date,type,headline,abstract
nyt://article/b818c478-eb57-5d1b-aa68-7329ce653f2a,https://www.nytimes.com/2000/01/04/business/world-business-briefing-americas-mexico-brewer-raises-prices.html,69,Business Day,2000-01-04T05:00:00+0000,Business/Financial Desk,MEXICO BREWER RAISES PRICES,"Mexico's largest brewer, Grupo Modelo S.A., raised by 16 percent the average domestic price of its 10 beer labels. That increase could help the company strengthen profits because it is 6 percent higher than the Mexican government's 10 percent inflation target for 2000. The price change does not apply to exports. Modelo exports five of its labels, including Corona Extra, the largest-selling imported beer in the United States.     Sam Dillon    "
nyt://article/9cbe2111-ea0e-5d90-9c69-058d135124cd,https://www.nytimes.com/2000/01/08/business/company-news-investment-firm-to-acquire-metal-castings-companies.html,88,Business Day,2000-01-08T05:00:00+0000,Business/Financial Desk,INVESTMENT FIRM TO ACQUIRE METAL CASTINGS COMPANIES,Carlyle Group Inc acquires Trimin Enterprises Inc and Tritech Precision Inc for 285 million Canadian dollar ($195 million); will pay 7.35 Canadian dollars a share for Trimin and 33 Canadian dollars a share for 55.5 percent of Tritech that is publicly traded (S)
nyt://article/f16ceb7b-c6e3-5202-8024-5ac7ee8a42e1,https://www.nytimes.com/2000/01/01/technology/the-new-york-times-digital-copyright-issues.html,2507,Technology,2000-01-01T05:00:00+0000,None,The New York Times: Digital Copyright Issues,The New York Times: Digital Copyright Issues
nyt://article/de701e64-518c-5c36-a12d-720728346997,https://www.nytimes.com/2000/03/01/business/sotheby-s-joins-christie-s-in-revising-its-commissions.html,626,Business Day,2000-03-01T05:00:00+0000,Business/Financial Desk,Sotheby's Joins Christie's In Revising Its Commissions,Sotheby's revises its commission rates three weeks after Christie's changed its commissions because of federal antitrust investigation; Sotheby's makes rates nearly identical to those of its rival; two houses are under investigation for possibly colluding to set commissions for buyers and sellers on billions of dollars of fine art they auction every year (M)
nyt://article/baa3e43a-ba0d-58b1-b876-2dc65d425dde,https://www.nytimes.com/2000/03/24/business/the-media-business-advertising-addenda-new-ads-for-gap-use-west-side-story.html,152,Business Day,2000-03-24T05:00:00+0000,Business/Financial Desk,New Ads for Gap Use 'West Side Story',"New ad campaign for Gap Inc, which will make its debut during Academy Awards program, features two teams of dancers competing in modern rendition of West Side Story; instead of the Jets and the Sharks, opposing gangs are the Jeans and the Khakis (S)"
nyt://article/99d6539f-40e2-53b9-85ce-56a5b9c666c6,https://www.nytimes.com/2000/02/26/world/world-briefing.html,890,World,2000-02-26T05:00:00+0000,Foreign Desk,World Briefing," ASIA    AFGHANISTAN: IMPROVING U.N. RELATIONS -- The top United Nations official in Afghanistan, Francesc Vendrell, said the organization now had offices aiding local government and health services and monitoring human rights in four major cities -- Kabul, Kandahar, Herat and Mazaar-I-Sharif. He also said women were again working with relief agencies, after being barred from jobs outside their homes.   Barbara Crossette (NYT)"
nyt://article/c771bc96-5b5c-5eb7-adec-91197e64896b,https://www.nytimes.com/2000/02/10/business/the-markets-market-place-no-revenues-but-shares-soar-how-does-loch-harris-do-it.html,837,Business Day,2000-02-10T05:00:00+0000,Business/Financial Desk,"No revenues, but shares soar. How does Loch Harris do it?","Market Place column on Loch Harris Co, which has seen its shares soar since announcing that a subsidiary has developed land mine detector that is to be tested in Croatia; says Loch Harris, which has no revenues, has managed to stay in business with unusual financing method; it has had its shareholders sell some of their shares to public and contribute proceeds to company; in return, company gives investors three more shares for each one sold; company is capitalized at $1.6 billion; president Rodney Boone comments (M)"
nyt://article/d3511d9a-fa3a-5806-b3b6-aad98d828411,https://www.nytimes.com/2000/02/29/business/daimlerchrysler-reports-16-rise-in-1999-profit.html,807,Business Day,2000-02-29T05:00:00+0000,Business/Financial Desk,DaimlerChrysler Reports 16% Rise in 1999 Profit,"DaimlerChrylser says its profit for 1999 increased 16 percent, in line with analysts' expectations; says adjusted net income for 1999, its first full year of operation, increased 16 percent, to 6.2 billion euros, or $6.3 billion, compared with $5.4 billion in 1998; adjusted operating profit increased 20 percent, to 10.32 billion euros, or $10.4 billion; revenue rose 14 percent, to $151 billion; for fourth quarter, adjusted net profit increased 32 percent, to $1.6 billion; revenue rose 20 percent, to $41.7 billion (M)"
nyt://article/cc995c0b-bf54-5898-bb55-26c6a59f3eb3,https://www.nytimes.com/2000/03/26/business/midstream-college-savings-made-easier.html,762,Business Day,2000-03-26T05:00:00+0000,Money and Business/Financial Desk,"College Savings, Made Easier","College savings plans that IRS allowed states to set up four years ago are becoming increasingly popular; while plans are not perfect, they provide substantial tax benefits, with federal taxes on all earnings deferred until withdrawal, when they are taxed at the child's rate (M)"
nyt://article/c09f8850-fd37-5145-8e80-8aa653b1fea0,https://www.nytimes.com/2000/01/15/business/the-markets-wal-mart-s-chief-steps-down-trusted-lieutenant-is-successor.html,713,Business Day,2000-01-15T05:00:00+0000,Business/Financial Desk,Wal-Mart's Chief Steps Down; Trusted Lieutenant Is Successor,"David D Glass, who expanded Wal-Mart Stores from rural discounter to worldwide powerhouse, announces he will step down immediately as chief executive and president, but will stay on for at least year as chairman of the executive committee of the board; he will be succeeded by his long-trusted lieutenant and chief operating officer, H Lee Scott Jr; photos of both men (M)"
