_id,url,word_count,section,date,type,headline,abstract
nyt://article/fe00413b-4715-5480-86ac-bc6c18ea1db7,https://www.nytimes.com/2001/10/27/world/nation-challenged-overview-oct-26-2001-more-offices-more-searches-more-pieces.html,656,World,2001-10-27T05:00:00+0000,Foreign Desk,"More Offices, More Searches and More Pieces of the Puzzle",Overview of Oct 26 events in war to combat terrorism (M)
nyt://article/94b373c4-dd14-5dac-937b-309d31354756,https://www.nytimes.com/2001/12/21/world/leopold-senghor-dies-at-95-senegal-s-poet-of-negritude.html,1536,World,2001-12-21T05:00:00+0000,Foreign Desk,Léopold Senghor Dies at 95; Senegal's Poet of Négritude,"Leopold Sedar Senghor, poet, professor, philosopher and statesman who became Senegal's first president, dies at age 95; photo (M)"
nyt://article/0ef34a78-d7c5-5be6-a502-7ef844dbbe79,https://www.nytimes.com/2001/11/15/technology/corner-office-kitchen-table-households-pull-double-duty-are-few-more-outlets-too.html,822,Technology,2001-11-15T05:00:00+0000,Circuits,Corner Office to Kitchen Table; Households Pull Double Duty: Are a Few More Outlets Too Much to Ask?,"Roundup of household gadgets, mostly eletronic, that would make good holiday gifts; photos (M)"
nyt://article/44d5e77c-5fce-5e8b-b6c7-f8514533644d,https://www.nytimes.com/2001/10/03/business/media-business-advertising-uneasy-climate-group-approach-so-popular-even-rivals.html,1231,Business Day,2001-10-03T05:00:00+0000,Business/Financial Desk,"In an uneasy climate, the group approach is so popular, even rivals unite in campaigns.","'United we stand' is serving as strategy for advertisers to attract attention of consumers in aftermath of terrorist attacks; growing number of television commercials, print advertisements, posters and other pitches are begin presented under sponsorship of trade groups, industry associations and umbrella organizations; commercial with Mayor Rudolph Giuliani and Gov George E Pataki urges travelers to 'come see New York united in its finest hour'; photo (M)"
nyt://article/1ca3ed2c-9dc0-5f21-8b40-97530ff6b9d5,https://www.nytimes.com/2001/11/25/business/l-the-health-care-spark-355380.html,176,Business Day,2001-11-25T05:00:00+0000,Money and Business/Financial Desk,The Health Care Spark,John Glasel letter comments on Nov 11 article on health-care industry
nyt://article/ca4b602b-4dcb-5b31-852b-2601b6327dce,https://www.nytimes.com/2001/12/29/world/world-briefing-africa-zimbabwe-more-political-violence.html,83,World,2001-12-29T05:00:00+0000,Foreign Desk,World Briefing | Africa: Zimbabwe: More Political Violence,Zimbabwe authorities accuse political opposition in killing of supporter of Pres Robert Mugabe (S)
nyt://article/1f08ea58-68b1-5a44-8a5a-805a70287cb3,https://www.nytimes.com/2001/10/18/technology/news-watch-mobile-the-awkward-middle-child-of-computers-resurfaces.html,161,Technology,2001-10-18T05:00:00+0000,Circuits,The Awkward Middle Child Of Computers Resurfaces,NEC offers subnotebook computer that functions like laptop but syncs with desktop; photo (S)
nyt://article/453b859c-e38a-54f2-8d0d-f6af30798e4d,https://www.nytimes.com/2001/10/06/world/accident-suspected-in-black-sea-crash.html,1479,World,2001-10-06T05:00:00+0000,Foreign Desk,Accident Suspected in Black Sea Crash,"Pentagon strongly believes that long-range antiaircraft missile fired during Ukrainian training exercise struck Siberian Airlines jet before it exploded and crashed into Black Sea; salvage vessels ferry wreckage to Russian port of Sochi; photos; map; US experts say intercepted telemetry data shows single missile 'wildly off course' before explosion, almost certainly SA-5 that can hit targets up to 155 miles away; Ukrainian officials back away from denials, while Russians demand US back up assertion; videotape of crash site taken by rescue worker appears to show metallic tip of long cylinder floating amid debris; regular weekly charter flight from Tel Aviv had been subjected to standard rigorous security checks (M)"
nyt://article/f80500c9-ab9e-56d1-8926-bd6d6da31cd2,https://www.nytimes.com/2001/12/06/world/nation-challenged-kabul-desolate-house-vestiges-violent-1999-hijacking.html,1245,World,2001-12-06T05:00:00+0000,Foreign Desk,"In a Desolate House, Vestiges of a Violent 1999 Hijacking","Americans find trove of evidence in abandoned house in Kabul, Afghanistan, including vestiges of 1999 Indian Airlines hijacking, recruiting literature and terrorist training manuals, all belonging to Harkat ul-Mujahedeen, Kashmiri Islamic extremist group that has been on State Department list of terrorist organizations since 1997; group was accused in hijacking but denied involvement; other documents linking group to Al Qaeda are retrieved; photo of airplane tickets from hijacked flight (M)"
nyt://article/59c3f097-73f6-5448-8420-06d8422d6dd8,https://www.nytimes.com/2001/11/28/business/world-business-briefing-asia-india-coke-subsidiary-to-diversify.html,85,Business Day,2001-11-28T05:00:00+0000,Business/Financial Desk,World Business Briefing | Asia: India: Coke Subsidiary To Diversify,Indian subsidiary of Coca-Cola Company is planning expansion into country's ready-to-drink coffee and tea market (S)
