_id,url,word_count,section,date,type,headline,abstract
nyt://article/84d30e3e-3cbc-5ce9-a626-0e5f7058df3a,https://www.nytimes.com/1998/09/16/business/company-news-alberta-energy-bids-cash-and-stock-for-amber-energy.html,118,Business Day,1998-09-16T05:00:00+0000,Business/Financial Desk,ALBERTA ENERGY BIDS CASH AND STOCK FOR AMBER ENERGY,"Alberta Energy Co offers to buy struggling rival, Amber Energy Inc, for about $750 million (Canadian) in cash, stock and assumed debt (S)"
nyt://article/6d8ae001-7f31-592a-a606-41eeb07b713f,https://www.nytimes.com/1998/09/23/world/one-patch-of-russia-s-economic-crazy-quilt.html,1476,World,1998-09-23T05:00:00+0000,Foreign Desk,One Patch of Russia's Economic Crazy Quilt,"Financial crisis has stirred many of Russia's far-flung regions to set own economic course and price controls; Russia is fast becoming crazy quilt of zones with strict controls, territories with milder curbs and regions with no controls; populist decrees bring some comfort to consumers, but threaten stores and factories and cause shortages in regions with tight controls; Siberian Gov Aleksandr Lebed discusses his strict price controls, holding they have played their role and will be quickly abolished, interview; map; photos (M)"
nyt://article/6f9b24ae-4290-581a-9421-c83ab6dfb33e,https://www.nytimes.com/1998/09/09/world/apartheid-assassin-confesses-killings-in-other-lands.html,1013,World,1998-09-09T05:00:00+0000,Foreign Desk,Apartheid Assassin Confesses Killings in Other Lands,"Johan Coetzee, former senior official of South Africa's police and one of apartheid era's worst assassins, begins confessing to Truth and Reconciliation Commission about murders and bombings he and seven other colleagues committed outside South Africa; although confessions will result in amnesty against prosecution in South Africa, all eight face extradition requests from countries where crimes were committed, notably, England, Angola and Mozambique; Coetzee photo (M)"
nyt://article/97b10f87-feec-5faa-a2ac-aac0f040cfc5,https://www.nytimes.com/1998/07/27/business/markets-market-place-tracking-rich-deals-tci-s-chairman-no-easy-job.html,1349,Business Day,1998-07-27T05:00:00+0000,Business/Financial Desk,THE MARKETS: Market Place; Tracking the Rich Deals of TCI's Chairman Is No Easy Job,"Market Place column examines how John C Malone struck savvy deal for himself in selling his Tele-Communications Inc to AT&T, and reaped extraordinary benefits for part of TCI empire he will still control, Liberty Media Corp; Liberty will get tax loss of roughly $1.8 billion that can be used to offset future tax bills, and will get right to borrow billions without seeking permission from AT&T; Liberty is not an operating company, but a portfolio of investments in companies run by other people; it usually puts one of its own executives on boards of companies it invests in; photo; chart (M)"
nyt://article/ef4d9b18-7331-5a9e-96f5-db3ca170de77,https://www.nytimes.com/1998/09/16/business/the-markets-argentina-seeks-8-billion-in-emergency-loan-reserves.html,560,Business Day,1998-09-16T05:00:00+0000,Business/Financial Desk,Argentina Seeks $8 Billion In Emergency Loan Reserves,"Argentina, in attempt to ease any future economic tremors from neighboring Brazil, is negotiating loan packages totaling more than $8 billion with various international lenders to insure Government financing in case of severe economic slowdown next year; publicly, Government officials are still painting rosy picture of economy, making every effort to differentiate Argentina from other emerging market countries (M)"
nyt://article/31da3289-4887-51ce-8410-1b5b48d80f57,https://www.nytimes.com/1998/07/13/world/russia-reaches-pact-for-billions-in-loans.html,64,World,1998-07-13T05:00:00+0000,Foreign Desk,Russia Reaches Pact For Billions in Loans,The Russian Government said it had reached agreement with the International Monetary Fund on $11 billion in new loans to help stabilize its financial markets.  
nyt://article/c3315dd1-a708-580c-aa8d-d33778d42320,https://www.nytimes.com/1998/08/14/business/the-media-business-advertising-addenda-miscellany.html,70,Business Day,1998-08-14T05:00:00+0000,Business/Financial Desk,Miscellany,"Agency.com acquires Primary Group; terms undisclosed; Edelman Public Relations Worldwide acquires GTT Communications; terms undisclosed; Altus Group forms hospitality marketing division to service clients, including Omni Hotels and ITT Sheraton (S)"
nyt://article/fcca3f37-3e0e-5be4-98fb-13338b2589d2,https://www.nytimes.com/1998/08/13/business/international-business-british-telecom-to-acquire-mci-s-stake-in-joint-venture.html,514,Business Day,1998-08-13T05:00:00+0000,Business/Financial Desk,British Telecom to Acquire MCI's Stake in Joint Venture,"British Telecommunications PLC announces agreement to acquire MCI Communications Corp's 24.9 percent stake in companies' international joint venture for $1 billion in cash; with British Telecom's agreement to buy stake in Concert, as venture is known, the British communications giant will be free to move forward with plans to form $10 billion joint venture with MCI's rival, the AT&T Corp (M)"
nyt://article/27cc51d1-9eaa-5c4d-9fef-ac746b717ab2,https://www.nytimes.com/1998/08/03/business/economic-calendar.html,61,Business Day,1998-08-03T05:00:00+0000,Business/Financial Desk,Economic Calendar,Expected dates for the release of major economic indicators this week.    MONDAY  Personal Income   June  Construction Spending   June
nyt://article/c15984e7-1e2f-50b5-9fad-77bdfcba3801,https://www.nytimes.com/1998/07/12/business/l-the-business-of-child-care-831620.html,231,Business Day,1998-07-12T05:00:00+0000,Money and Business/Financial Desk,The Business of Child Care,Craig J Cantoni letter disputes June 21 article by Rosemary Jordano and Marie Oates on paying child care workers higher wages (S)
nyt://article/5139a2d3-ce03-5626-a0b5-f85ccdc0759c,https://www.nytimes.com/1998/09/03/business/the-markets-commodities.html,36,Business Day,1998-09-03T05:00:00+0000,Business/Financial Desk,THE MARKETS: COMMODITIES,"Natural gas prices fall 7.5 percent after Hurricane Earl veers away from rigs off Texas and Louisiana, easing supply worries; graphs (S)"
nyt://article/d1287928-10af-5b3a-bdb1-5754500a45a8,https://www.nytimes.com/1998/07/28/business/company-news-tyson-foods-to-take-200-million-charge-to-cut-costs.html,103,Business Day,1998-07-28T05:00:00+0000,Business/Financial Desk,TYSON FOODS TO TAKE $200 MILLION CHARGE TO CUT COSTS,"Tyson Foods Inc will take pretax charge of about $200 million in its fiscal fourth quarter to cover expense of cost-cutting plan that could include plant closings, laying off workers or selling businesses; Tyson says third-quarter earnings beat analysts' forecasts, rising 3.1 percent, to $46.6 million, from $45.2 million in year-earlier period; revenue rose 23 percent, to $1.95 billion from $1.59 billion (S)"
nyt://article/bba13cb2-f8d1-542f-a82b-1108fe46ae94,https://www.nytimes.com/1998/09/12/business/business-digest-814210.html,499,Business Day,1998-09-12T05:00:00+0000,Business/Financial Desk,BUSINESS DIGEST," Japanese Economy Continues to Shrink  In the starkest sign so far of the depth of Japan's recession, the Government said that the economy contracted in the April-to-June quarter by an annual rate of 3.3 percent, nearly twice as steep a fall as most economists had expected. It was the first time that Japan's economy had contracted for three consecutive quarters.    The data suggest that the core of the economy slid even more rapidly than it did earlier in the year, and there are fears that the recession could worsen. The figures were released after the close of a volatile session in Japanese stocks. The Nikkei index plunged 749.05 points, or 5.11 percent. [Page C2.]"
