_id,url,word_count,section,date,type,headline,abstract
nyt://article/58a15ca0-b9ad-5737-8540-03cbbe1e3e30,https://www.nytimes.com/2003/12/16/international/middleeast/more-violence-for-us-troops-in-prohussein-heartland.html,1058,World,2003-12-16T05:00:00+0000,International / Middle East,More Violence for U.S. Troops in Pro-Hussein Heartland,U.S. troops killed at least 17 Iraqis in the last day in ambushes and in violent rallies around the nations Sunni Muslim heartland.
nyt://article/3a65306c-c47c-5999-a942-cef51ec30109,https://www.nytimes.com/2003/12/23/world/arabs-rough-up-egyptian-official-at-jerusalem-mosque.html,700,World,2003-12-23T05:00:00+0000,Foreign Desk,Arabs Rough Up Egyptian Official at Jerusalem Mosque,"Islamic radicals heckle and assault Ahmed Maher, Egypt's foreign minister, at Al Aksa mosque in Jerusalem; Maher suffers no injuries, but episode reflects tensions surrounding efforts to restart peace talks, in which Egypt is taking leading role; Palestinian Authority denounces attack; in other attacks, Palestinians kill two Israeli Army officers and are then shot dead in Gaza (M)"
nyt://article/2c61b3ef-a1fc-5fe0-b86c-c20e9a6f9d18,https://www.nytimes.com/2003/12/29/business/this-car-can-talk-what-it-says-may-cause-concern.html,1528,Business Day,2003-12-29T05:00:00+0000,Business/Financial Desk,This Car Can Talk. What It Says May Cause Concern.,"Built-in automotive communications and tracking systems and electronic toll areas, while enhancing driving safety and convenience, also increase potential for surveillance; privacy advocates say rise of such technologies are changing nature of Americans' relationships with their cars; photos (M)"
nyt://article/deca5689-c560-5648-bf2a-d9037eedfbe6,https://www.nytimes.com/2003/11/04/world/london-journal-royals-beware-diana-s-tell-all-butler-didn-t-quite.html,847,World,2003-11-04T05:00:00+0000,Foreign Desk,London Journal; Royals Beware. Diana's Tell-All Butler Didn't Quite.,"Paul Burrell, butler to late Princess Diana, is promoting his tell-all book, A Royal Duty, while royal family squirms in embarrassment; book, which has sting of intimacy, portrays Prince Charles as petulant, spoiled and selfish; Burrell claims there is one secret 'very personal and very damaging' that he did not reveal in book, but may write about in future book; photos (M)"
nyt://article/7cc9ea0c-a03b-5714-a26c-52651a7a759d,https://www.nytimes.com/2003/12/11/technology/l-a-new-charge-called-oops-readers-recount-misadventures-what-about-ethics-514110.html,199,Technology,2003-12-11T05:00:00+0000,Circuits,A New Charge Called 'Oops': Readers Recount Misadventures; What About Ethics?,Bill McDonald letter ponders ethics of billing errors (Dec 4 article)
nyt://article/3fd95c09-81ef-599e-bbc7-3bf2a97bcad7,https://www.nytimes.com/2003/12/20/international/americas/world-briefing-americas.html,202,World,2003-12-20T05:00:00+0000,International / Americas,World Briefing: Americas,ARGENTINA: Ex-President Charged; VENEZUELA: Recall Petitions Filed;.
nyt://article/3f3b6a65-f7c7-546e-8e8f-6e1e8b5883c2,https://www.nytimes.com/2003/11/03/international/highlevel-talks-on-mideast-peace-resume.html,901,World,2003-11-03T05:00:00+0000,International,High-Level Talks on Mideast Peace Resume,Israels defense minister acknowledged today that he had been meeting with Palestinians in an attempt to renew peace talks between the two sides.
nyt://article/6fc8ad69-4c42-5786-a0bb-5a58cc31711d,https://www.nytimes.com/2003/10/08/world/world-briefing-middle-east-iran-trial-opens-in-journalist-s-death.html,74,World,2003-10-08T05:00:00+0000,Foreign Desk,World Briefing | Middle East: Iran: Trial Opens In Journalist's Death,"Trial begins for intelligence agent Muhammad Reza Aghdam Ahmadi, who is accused of involvement in death of Iranian-Canadian journalist Zahra Kazemi; journalist, arrested for taking pictures outside Evin prison (Tehran), died in custody from brain hemorrhage caused by suspect head injury (S)"
nyt://article/51a38043-b338-54e3-a1f6-018a7ea4a538,https://www.nytimes.com/2003/11/04/business/world-business-briefing-europe-italy-telecom-profit.html,74,Business Day,2003-11-04T05:00:00+0000,Business/Financial Desk,World Business Briefing | Europe: Italy: Telecom Profit,"Telecom Italia Mobile reports net income of 977 million euros ($1.1 billion) in third quarter after loss of 43 million euros in quarter year earlier; sales increased 9.8 percent, to 3.1 billion euros; operating profit rose 8.6 percent, to 1.1 billion euros (S)"
nyt://article/36d7fd9d-b69f-55e9-ac76-40003940eb29,https://www.nytimes.com/2003/10/31/world/taiwan-s-leader-campaigns-with-a-stop-in-us.html,452,World,2003-10-31T05:00:00+0000,Foreign Desk,"Taiwan's Leader Campaigns, With a Stop in U.S.","Pres Chen Shui-Bian of Taiwan, who is trailing in polls for presidential elections in March, has stepped up his appeal to Taiwanese separatism but has drawn little reaction so far from Beijing; he will arrive in New York on Oct 31, where he will accept human rights award (M)"
nyt://article/4d19bf1b-983e-5a79-8d0a-61aeefdedfa5,https://www.nytimes.com/2003/10/30/business/company-briefs-924610.html,104,Business Day,2003-10-30T05:00:00+0000,Business/Financial Desk,COMPANY BRIEFS," AMERICAN ELECTRIC POWER CO., Columbus, Ohio, a large utility, said it had extended a bidding deadline for 10 electricity plants in Texas.    POLYONE CORP., Cleveland, a chemical maker, said it would close a plant in Wisconsin and one in Arkansas and cut 230 jobs."
nyt://article/d6f52905-05c1-5d34-9952-827d287e81cd,https://www.nytimes.com/2003/12/25/world/pakistani-president-agrees-to-give-up-control-of-military.html,1119,World,2003-12-25T05:00:00+0000,Foreign Desk,Pakistani President Agrees to Give Up Control of Military,"Pakistan Pres Pervez Musharraf tells nation he will step down as army chief by end of next year but continue as president; photo; deal with hard-line Islamists after months of deadlocked negotiations requires Musharraf to seek vote of confidence in parliament to serve out rest of term; sweeping win for Islamists parties would end military rule, least formally, and boost efforts to re-establish democracy (M)"
nyt://article/0d6171c5-e6ec-5a9c-a078-5cd5cf882ec0,https://www.nytimes.com/2003/12/28/international/europe/a-fighter-for-catalan-pride-leaves-a-legacy-of.html,780,World,2003-12-28T05:00:00+0000,International / Europe,A Fighter for Catalan Pride Leaves a Legacy of Nationalism,Jordi Pujol has made his version of Catalan autonomy the way of life for the 6.5 million inhabitants of the wealthy region.
nyt://article/d707a46c-4ea9-5f56-810d-871256690851,https://www.nytimes.com/2003/11/22/world/region-inflamed-istanbul-turkish-police-arrest-suspects-attacks-british-sites.html,1138,World,2003-11-22T05:00:00+0000,Foreign Desk,Turkish Police Arrest Suspects in Attacks on British Sites,"Turkish Min Abdullah Gul reports police have arrested some suspects in bombings of British targets, Istanbul, that killed 30 people, most of them Turks; security is tightened around city as United States and other countries warn their citizens against going to Turkey because of intelligence report that there may be more attacks; British Sec Jack Straw, in Turkey, says nation is target as 'successful democracy' in Islamic world, news conference with Gul; mourners and many others in city focus anger on United States and Turkey's ties to West; Turks also worry instability will sink their feeble economy; Pres Bush calls Pres Recep Tayyip Erdogan to offer condolences; photos (M)"
nyt://article/882bbd4b-38ed-5514-86f7-056015ac4533,https://www.nytimes.com/2003/11/26/world/former-anc-bomber-becomes-a-police-chief.html,374,World,2003-11-26T05:00:00+0000,Foreign Desk,Former A.N.C. Bomber Becomes a Police Chief,"Robert McBride, anti-apartheid fighter convicted in 1986 bombing that killed three women in Durban, South Africa, is officially appointed police chief of Johannesburg district (M)"
nyt://article/17e77e65-9431-5b34-af85-9146165c0c53,https://www.nytimes.com/2003/12/13/business/company-news-ameritrade-is-expecting-record-earnings.html,115,Business Day,2003-12-13T05:00:00+0000,Business/Financial Desk,AMERITRADE IS EXPECTING RECORD EARNINGS,"Ameritrade Holding Corp, discount broker, forecasts record earnings for this quarter and next fiscal year (S)"
nyt://article/aad30642-282b-5e8d-987f-ec7cb43c0045,https://www.nytimes.com/2003/12/18/world/iranians-once-attacked-by-hussein-are-elated-by-his-capture.html,544,World,2003-12-18T05:00:00+0000,Foreign Desk,"Iranians, Once Attacked by Hussein, Are Elated by His Capture","Iranians are elated at capture of Saddam Hussein, who led Iraq into eight-year war that left 250,000 Iranians dead and another 200,000 disabled, many from chemical weapons attacks (M)"
nyt://article/7fe8e06b-c1f9-5c38-9255-6e36372fbcd7,https://www.nytimes.com/2003/11/21/international/americas/mexicos-ambassador-to-the-united-nations-resigns.html,552,World,2003-11-21T05:00:00+0000,International / Americas,Mexicos Ambassador to the United Nations Resigns,"Adolfo Aguilar Zinser, who was due to be relieved of his post on Jan. 1 for criticizing the U.S., resigned abruptly today."
nyt://article/74c8fa9e-6292-57be-8bbd-c8e234368c89,https://www.nytimes.com/2003/12/27/business/world-business-briefing-asia-japan-production-up-employment-steady.html,73,Business Day,2003-12-27T05:00:00+0000,Business/Financial Desk,World Business Briefing | Asia: Japan: Production Up; Employment Steady,"Japanese government reports industrial production in November grew by 0.8 percent from October, less than previously forecast; unemployment rate remained at 5.2 percent in November, though number of people without jobs fell by 80,000, to 3.3 million (S)"
nyt://article/02770ed0-4c35-5af3-aa37-e432a0e94e03,https://www.nytimes.com/2003/10/13/business/patents-fireplace-log-made-recycled-coffee-grounds-burns-brighter-hotter-than.html,629,Business Day,2003-10-13T05:00:00+0000,Business/Financial Desk,Patents; A fireplace log made of recycled coffee grounds burns brighter and hotter than sawdust logs.,"Inventor Rod Sprules says Java Logs, fake logs made from used coffee grounds that are set to go on sale in United States, burn brighter and hotter in fireplaces than sawdust logs while producing less carbon monoxide than firewood; his company, Robustion, has been selling logs in Canada for three years; photos (M)"
nyt://article/44e72247-ab6d-512b-aab8-1be53ee66e2e,https://www.nytimes.com/2003/11/21/world/brazil-s-environmentalists-crying-foul.html,929,World,2003-11-21T05:00:00+0000,Foreign Desk,Brazil's Environmentalists Crying Foul,"Brazilian environmentalists who celebrated Pres Luiz Inacio Lula da Silva's election last year say he has betrayed them and abandoned campaign pledges on major issues; photos; government calls criticism premature, citing need to spur development and work with both business leaders and environmentalists (M)"
nyt://article/5478198e-e15a-5c7b-b4f4-b61187e846bb,https://www.nytimes.com/2003/12/27/business/company-news-america-west-announces-plans-to-expand-work-force.html,111,Business Day,2003-12-27T05:00:00+0000,Business/Financial Desk,AMERICA WEST ANNOUNCES PLANS TO EXPAND WORK FORCE,"America West Airlines to hire more than 1,000, expanding its work force for first time since Sept 11 terrorist attacks as part of plan to increase number of passengers carried next year by 10 percent; hiring will increase number of employees 7.7 percent from 13,000 (S)"
nyt://article/3e8d8e32-c946-50ae-9223-a88594882e18,https://www.nytimes.com/2003/12/04/business/merrill-will-reimburse-fund-buyers-11-million.html,717,Business Day,2003-12-04T05:00:00+0000,Business/Financial Desk,Merrill Will Reimburse Fund Buyers $11 Million,"Merrill Lynch plans to make amends for overcharging buyers of mutual funds by reimbursing about $11 million to them by Dec 20; is preparing to give credits or mail checks to more than 20,000 customers that it found had been overcharged when they bought particular type of fund share; average reimbursement for overcharges, including interest, will be about $145 (M)"
nyt://article/35d3e021-a90a-5103-b3b0-684c0e41394d,https://www.nytimes.com/2003/12/30/business/company-news-seitel-investors-end-buyout-plan-by-buffett.html,136,Business Day,2003-12-30T05:00:00+0000,Business/Financial Desk,SEITEL INVESTORS END BUYOUT PLAN BY BUFFETT,Seitel Inventors End Buyout Pla
nyt://article/b939e1b2-471b-503d-960a-86230742a319,https://www.nytimes.com/2003/11/12/world/struggle-for-iraq-allies-blair-expresses-support-for-bush-cautions-demonstrators.html,683,World,2003-11-12T05:00:00+0000,Foreign Desk,Blair Expresses Support for Bush And Cautions Demonstrators,"Prime Min Tony Blair says he fully supports US actions in Iraq and throughout world, and urges demonstrators planning protests during Pres Bush's visit to London to look beyond their objections to war and focus on future (S)"
nyt://article/707ed729-34e5-5737-98f2-1c18dfc778a9,https://www.nytimes.com/2003/12/26/business/media-business-advertising-results-mixed-stores-await-final-burst-shopping.html,1068,Business Day,2003-12-26T05:00:00+0000,Business/Financial Desk,"Results Mixed, Stores Await A Final Burst Of Shopping","Retailers hope for final burst of shopping on Dec 26, especially those that had disappointing holiday season; most analysts expect sales at stores over all to be 3 percent to 6 percent higher than last year's dismal holiday numbers, but some retailers were anticipating double-digit growth; day and week after Christmas have been gaining in sales over last two years, with increased use of gift cards, or prepaid plastic gift certificates, which now make up $17 billion of holiday retail spending (M)"
nyt://article/1e3ec56f-e615-5c81-8cba-d1f94cf78f5f,https://www.nytimes.com/2003/11/11/business/alliance-ousts-2-executives-seeing-a-failure-to-police-trades.html,769,Business Day,2003-11-11T05:00:00+0000,Business/Financial Desk,"Alliance Ousts 2 Executives, Seeing a Failure To Police Trades","Alliance Capital Management requests resignation of president-chief operating officer John D Carifa and Michael J Laughlin, chairman of funds distribution division, because they failed to prevent improper trading in its mutual funds; Alliance is scrambling to reach settlement with Securities and Exchange Commission and New York State attorney general's office, which are considering action against it; regulators are looking at which Alliance executives were aware of rapid trading in and out of company's mutual funds by investors Daniel Calugar and Edward J Stern and whether Alliance's chairman Bruce W Calvert was aware of arrangement (M)"
nyt://article/b4b56e65-2612-5ea9-bacd-8ed3b51d7838,https://www.nytimes.com/2003/11/26/world/us-rescinds-part-of-loan-guarantees-to-israel.html,486,World,2003-11-26T05:00:00+0000,Foreign Desk,U.S. Rescinds Part of Loan Guarantees to Israel,Bush administration decides to rescind $289.5 million in American-backed loan guarantees for Israel as punishment for illegal contsruction activities in West Bank; Israeli Embassy makes announcement (M)
nyt://article/64e39f6a-9b65-5718-9367-32e87ee301b4,https://www.nytimes.com/2003/12/05/business/the-markets-key-rates.html,121,Business Day,2003-12-05T05:00:00+0000,Business/Financial Desk,Key Rates,In percent              Day   Year       Yesterday   Ago   Ago               Prime rate   4.00   4.00   4.75       Federal Funds   1.00   0.98   1.24       3-month Libor   1.18   1.18   1.42       3-month T-bills   0.89   0.90   1.19       6-month T-bills   1.01   1.01   1.25       10-yr. T-infl.   2.02   2.06   2.50       10-yr. T-note   4.37   4.41   4.13       30-yr. T-bond   5.16   5.19   4.99       Telephone bd.   6.09   6.18   6.28       Municipal bds.   4.97   5.00   5.11          (Sources by Bloomberg News; Telerate; The Bond Buyer; British Bankers' Assoc.)
nyt://article/b76b037e-c873-5628-b88b-b2a25aceb1b7,https://www.nytimes.com/2003/10/21/business/the-markets-key-rates.html,118,Business Day,2003-10-21T05:00:00+0000,Business/Financial Desk,Key Rates,In percent              Day   Year    Yesterday   Ago   Ago               Prime rate   4.00   4.00   4.75       Federal Funds   1.00   1.00   1.73       3-month Libor   1.17   1.17   1.83       3-month T-bills   0.93   0.92   1.67       6-month T-bills   1.03   1.02   1.67       10-yr. T-infl.   2.10   2.12   2.61       10-yr. T-note   4.39   4.24       30-yr. T-bond   5.24   5.25   5.14       Telephone bd.   6.35   6.38   6.79       Municipal bds.   5.09   5.12   5.19          (Sources by Bloomberg News; Telerate; The Bond Buyer; British Bankers' Assoc.)
nyt://article/0195f352-98b2-5177-a02f-4fd32309e2fe,https://www.nytimes.com/2003/12/16/world/capture-hussein-hussein-s-fate-bush-leaves-unclear-role-iraqis-any-trial.html,767,World,2003-12-16T05:00:00+0000,Foreign Desk,Bush Leaves Unclear Role of Iraqis In Any Trial,"Pres Bush, while vowing that Saddam Hussein's trial will be fair and open and involve Iraqis, leaves unresolved his willingness to back Iraqi Governing Council plan to try Hussein for war crimes, crimes against humanity and genocide; does not mention council's plan, news conference; experts comment (M)"
nyt://article/99cbf741-4618-5d30-a311-f37c2f27c96e,https://www.nytimes.com/2003/10/16/business/technology-briefing-biotechnology-genzyme-says-profit-to-exceed-forecast.html,145,Business Day,2003-10-16T05:00:00+0000,Business/Financial Desk,Technology Briefing | Biotechnology: Genzyme Says Profit To Exceed Forecast,"Genzyme Corp says this year's profit will exceed earlier forecast amid surging sales of its drugs for rare diseases, after it posts quarterly loss; revenue rose 60 percent, to $437 million; net loss was $95.7 million; graph (S)"
nyt://article/813901a1-57dd-58eb-872c-0e725f485dff,https://www.nytimes.com/2003/12/17/business/media-business-advertising-new-york-magazine-sold-for-55-million-wall-st-figure.html,1419,Business Day,2003-12-17T05:00:00+0000,Business/Financial Desk,New York Magazine Sold for $55 Million To Wall St. Figure,"Bruce Wasserstein to buy New York magazine from Primedia Inc for $55 million; stealthy all-cash offer surprises group of investors led by Mortimer B Zuckerman, favored to buy magazine; magazine's social cachet discussed; photos (M)"
nyt://article/2fbe6960-e71a-56c9-bf90-f0dd117d393f,https://www.nytimes.com/2003/10/09/world/world-briefing-europe-greece-terrorism-interrogation.html,61,World,2003-10-09T05:00:00+0000,Foreign Desk,World Briefing | Europe: Greece: Terrorism Interrogation,Pakistani man arrested last month by Greek Coast Guard and suspected of smuggling immigrants connected with Al Qaeda is being questioned by US and British intelligence (S)
nyt://article/ae996864-2787-5bb7-995b-a900ad330059,https://www.nytimes.com/2003/12/12/business/media-business-advertising-ten-agencies-are-runoff-for-california-s-lottery.html,970,Business Day,2003-12-12T05:00:00+0000,Business/Financial Desk,Ten agencies are in a runoff for California's lottery campaign,Ten advertising agencies are vying for California lottery campaign; total billings on four-year contract that California Lottery Commission is scheduled to award in March 2004 are estimated at $100 million (M)
nyt://article/e01412a2-2559-5673-b963-3679cbfc7e70,https://www.nytimes.com/2003/12/13/business/business-digest-541010.html,559,Business Day,2003-12-13T05:00:00+0000,Business/Financial Desk,BUSINESS DIGEST," Bush Expects Repayment If U.S. Was Overcharged  President Bush said that he expected Halliburton to have to repay $61 million if the company is found by the Pentagon to have overcharged the government by that amount on a contract to deliver fuel to Iraq.    A day after the Pentagon said it had evidence that Halliburton failed to get a reasonable price for the fuel from a subcontractor in Kuwait and passed the inflated price along to American taxpayers, Mr. Bush said the Defense Department was doing a good job of investigating the matter. [Page A1.]"
nyt://article/8226831c-c1d2-5bd6-8e66-45b8f411ee5d,https://www.nytimes.com/2003/11/20/technology/boredom-busters-for-the-youngest-travelers.html,830,Technology,2003-11-20T05:00:00+0000,Circuits,Boredom Busters for the Youngest Travelers,Portable DVD player keeps youngsters subdued and occupied on long flights (M)
nyt://article/d131978a-4e65-5ea1-923b-3f38fd6ddc2d,https://www.nytimes.com/2003/10/01/business/commercial-real-estate-drug-company-lease-gives-security-to-a-college.html,1169,Business Day,2003-10-01T05:00:00+0000,Business/Financial Desk,Drug Company Lease Gives Security to a College,"Merck & Co plans to open glassy modern 300,000-square-foot, 12-story building in 2004 on Emmanuel College campus on one acre leased from college for 75 years; also will lease adjacent one-acre parcel for possible future development; map; photo (M)"
nyt://article/319b3ae6-516c-53ec-b581-b051ea6f6fd0,https://www.nytimes.com/2003/10/02/business/judge-forbids-ex-banker-to-use-a-document.html,484,Business Day,2003-10-02T05:00:00+0000,Business/Financial Desk,Judge Forbids Ex-Banker to Use a Document,"Federal Judge Richard Owen, who is presiding over trial of Credit Suisse First Boston's former investment banker Frank P Quattrone, declines to allow defense lawyers to use document that they say would undermine some of government's evidence; Quattrone's lawyer John Keker says he needs to use document--apparently response from Credit Suisse to subpoena from Securities and Exchange Commission, Quattrone's former employer--to show that scope of regulators' probe into investment bank's handling of public stock offerings has narrowed; issue is important because prosecutors have charged Quattrone with trying to hamper investigation by urging destruction of documents (M)"
