_id,url,word_count,section,date,type,headline,abstract
nyt://article/a0a29ad0-9619-5db1-9dc3-ab93ab817f34,https://www.nytimes.com/1999/03/12/world/iran-s-leader-and-pope-seek-better-muslim-christian-ties.html,806,World,1999-03-12T05:00:00+0000,Foreign Desk,Iran's Leader and Pope Seek Better Muslim-Christian Ties,"Pope John Paul II, seeking to improve relations between Christianity and Islam, gives private audience to Pres Mohammad Khatami of Iran; it is first papal encounter with Iranian head of state since days of Shah; photo (M)"
nyt://article/d0762f99-0f9a-57ea-906e-7ce36881e0d9,https://www.nytimes.com/1999/03/21/business/math-book-salted-with-brand-names-raises-new-alarm.html,1566,Business Day,1999-03-21T05:00:00+0000,Business/Financial Desk,Math Book Salted With Brand Names Raises New Alarm,"Article discusses controversy over textbook Mathematics: Applications and Connections and its including references to wide array of brand name consumer products, many of which appear in illustrations as well; textbook, published by McGraw-Hill Inc in 1995 and revised this year, is used in about 15 states, including California and Texas, and has been approved for use in New York City; spokesman for McGraw-Hill says that publisher received no payments from companies whose products appear in book; photo (M)"
nyt://article/a0b5ba74-54b1-5e5b-b75f-ffcb5d941267,https://www.nytimes.com/1999/02/21/world/india-leader-pays-visit-to-pakistan.html,1359,World,1999-02-21T05:00:00+0000,Foreign Desk,INDIA LEADER PAYS VISIT TO PAKISTAN,"Indian Prime Min Atal Behari Vajpayee, in unusual move, visits Pakistan and embraces Prime Min Nawaz Sharif; relations between them, while still tense and unpredictable, have taken turn for better in recent months; visit marks inauguration of bus service between New Delhi and Lahore; map; photos (M)"
nyt://article/4746ba77-d126-57f3-a68e-f16baff04b74,https://www.nytimes.com/1999/03/11/technology/screen-grab-a-bevy-of-bovine-tributes.html,494,Technology,1999-03-11T05:00:00+0000,Circuits,A Bevy Of Bovine Tributes,"Cows appear everywhere on World Wide Web, perhaps because of their ubiquitous and comforting presence in American consciousness, or maybe because many highly regarded computer-science programs are located in universities in middle of cow country, including Illinois, Wisconsin and Texas; photo (M)"
nyt://article/02887e19-0ab6-56c3-91da-4730eab43e9e,https://www.nytimes.com/1999/03/16/business/el-paso-energy-to-buy-sonat-creating-gas-pipeline-giant.html,448,Business Day,1999-03-16T05:00:00+0000,Business/Financial Desk,"El Paso Energy to Buy Sonat, Creating Gas Pipeline Giant","El Paso Energy Corp agrees to buy rival Sonat Inc for $3.9 billion in stock and $1.9 billion in assumed debt, creating largest interstate natural gas pipeline company in United States; Sonat's pipelines provide gas to fast-growing markets in Southeast; bid comes month after Southern Co ends talks to buy El Paso (M)"
nyt://article/9f6a4aaf-0b60-5d99-9d0d-27101e6be663,https://www.nytimes.com/1999/01/14/technology/news-watch-want-your-own-talk-show-you-can-get-one-on-the-net.html,210,Technology,1999-01-14T05:00:00+0000,Circuits,"Want Your Own Talk Show? You Can Get One, on the Net","TalkNetRadio.com, Silicon Valley company, will provide Internet users with technology to start own radio talk shows from home that could be downloaded in real time by listeners on Web (S)"
nyt://article/e8e85a59-d799-5c01-bc8f-968b9f4833e3,https://www.nytimes.com/1999/01/26/business/business-digest-043400.html,580,Business Day,1999-01-26T05:00:00+0000,Business/Financial Desk,BUSINESS DIGEST," Intel Scraps I.D. Plan Over Privacy Concern  Intel, the dominant maker of computer chips, reversed a plan to activate an identifying signature in its next generation of products, capitulating to protests that the technology would compromise user privacy.    The company said it would modify the identification system in the Pentium III chips so that it was disabled unless the computer user voluntarily turned it on. Privacy groups had said they feared the I.D. system would mark a further erosion of anonymity on the Internet and allow marketers to collect detailed profiles of consumers. [Page A1.]"
nyt://article/6342d60b-e9c2-58b8-ba88-aa43c22359c8,https://www.nytimes.com/1999/02/03/world/in-japan-from-a-lifetime-job-to-no-job-at-all.html,2113,World,1999-02-03T05:00:00+0000,Foreign Desk,"In Japan, From a Lifetime Job to No Job at All","Japanese accustomed to lifetime employment are shocked by layoffs stemming from deep economic woes; Japan's 4.1 percent unemployment rate strikes blow to country's self-image and to social contract that has kept public complacent and one party in power for decades; jobless battle shame and despair, as well as challenge of finding work, and humiliation is even flaring into rare public anger; Takaharu Akimoto recalls disbelief at being asked to resign, seven years short of retirement; he is among older, higher-paid workers with particular problems finding new jobs; photo; graph; Government is going to great lengths to keep jobless figures from rising, providing generous subsidies to companies to keep workers (M)"
nyt://article/52534e53-678c-5fa3-806b-d7c273c36867,https://www.nytimes.com/1999/03/25/business/uncovered-short-positions-are-up-nearly-1-on-nasdaq.html,214,Business Day,1999-03-25T05:00:00+0000,Business/Financial Desk,Uncovered Short Positions Are Up Nearly 1% on Nasdaq,"National Association of Securities Dealers reports open positions of short sales on Nasdaq stock market rose 0.93 percent in month ended Mar 15, to 1.83 billion shares; tables (S)"
nyt://article/636a3c87-bb40-54b1-bd41-a9e98e903c52,https://www.nytimes.com/1999/01/06/world/death-toll-rises-in-sumatran-violence.html,159,World,1999-01-06T05:00:00+0000,Foreign Desk,Death Toll Rises in Sumatran Violence,"Death toll from separatist violence in Aceh Province, Indonesia, has reached 16 and security forces are continuing house-to-house searches for suspected rebels (S)"
nyt://article/badf1b93-1a0e-5388-ac77-d77ddb25627f,https://www.nytimes.com/1999/03/14/business/investing-as-tough-as-well-netting-a-butterfly.html,2525,Business Day,1999-03-14T05:00:00+0000,Money and Business/Financial Desk,"As Tough As, Well, Netting a Butterfly",Article describes dramatic fall 1998 upswing and recent flattening of futures prices as Chicago Mercantile Exchange traders charted 'millennium butterflies' for September and December 1999 and March 2000 based their on predictions about Year 2000 computer glitch; photo (M)
nyt://article/a91d7a09-ee13-5bf5-836b-174a13369e45,https://www.nytimes.com/1999/03/22/world/mexican-rebels-showing-flair-for-politics-hold-a-referendum.html,519,World,1999-03-22T05:00:00+0000,Foreign Desk,"Mexican Rebels, Showing Flair for Politics, Hold a Referendum",Mexico's Zapatista rebels hold nationwide referendum on proposals for peace with Govt; have organized balloting in every county; Govt responds with its own press campaign; Pres Ernesto Zedillo blames Zapatistas for holding up peace talks (M)
nyt://article/01e58d9a-631e-513c-9271-582573e074b5,https://www.nytimes.com/1999/03/06/business/company-news-shares-climb-on-stock-split-and-buyback-plan.html,116,Business Day,1999-03-06T05:00:00+0000,Business/Financial Desk,SHARES CLIMB ON STOCK SPLIT AND BUYBACK PLAN,"Shares of Wal-Mart Stores Inc climb after retailer says it will split its stock 2 for 1, and increase its share buyback program and its quarterly dividend (S)3"
