_id,url,word_count,section,date,type,headline,abstract
nyt://article/a523a3c1-7db2-5a7a-97e2-e9e566139e4b,https://www.nytimes.com/2003/03/14/international/asia/outbreak-prompts-travel-warning-in-asia.html,787,World,2003-03-14T05:00:00+0000,International / Asia Pacific,Outbreak Prompts Travel Warning in Asia,"Hundreds of people in Vietnam, Hong Kong and China have been stricken by a mysterious respiratory illness, worried officials of the World Health Organization said today."
nyt://article/353eb2c5-52c4-55ae-b9f4-00bd7f54b9c5,https://www.nytimes.com/2003/01/05/business/mutual-funds-report-been-down-so-long-you-call-this-up.html,968,Business Day,2003-01-05T05:00:00+0000,Money and Business/Financial Desk,"Mutual Funds Report; Been Down So Long, You Call This Up?",Sharpness of stock market decline in first three quarters of 2002 caused third consecutive year of losses despite strong fourth-quarter performances by stock mutual funds; average domestic equity fund lost more than 20 percent of its value in 2002; drawing (M)
nyt://article/d6afd93b-bef8-57cf-bb59-49ad24ca761f,https://www.nytimes.com/2003/03/27/technology/software-said-simple-simon-to-the-spyman.html,370,Technology,2003-03-27T05:00:00+0000,Circuits,Software; Said Simple Simon To the Spyman,"Spyware, or adware, is software that tracks Web surfing habits and uses Internet connection to report results back to data-collection server; most common way for computer to become infected with adware is downloading shareware program, where offending program may piggyback on main program and install on system like parasite; program called Spy Sweeper by Webroot can unmask, disable and remove adware; photo (M)"
nyt://article/43ca1fc2-226b-5fa9-9ba0-725c56024561,https://www.nytimes.com/2003/03/05/business/company-news-aramark-sells-centers-to-knowledge-learning-corp.html,75,Business Day,2003-03-05T05:00:00+0000,Business/Financial Desk,ARAMARK SELLS CENTERS TO KNOWLEDGE LEARNING CORP.,Aramark Corp sells its Educational Resources unit to Knowledge Learning Corp for $225 million in cash and $40 million in subordinated note (S)
nyt://article/fd8a1eec-698a-58ee-82a6-09d571c5a245,https://www.nytimes.com/2003/02/12/world/french-move-toward-curbs-on-smoking-by-minors.html,323,World,2003-02-12T05:00:00+0000,Foreign Desk,French Move Toward Curbs on Smoking by Minors,"French Senate approves bill to ban cigarette sales to children under 16, bans cigarette giveaways to minors and require high schools to educate students on hazards of smoking (S)"
nyt://article/7957ca97-2ba6-5684-a5a8-9955e5550c4e,https://www.nytimes.com/2003/03/13/world/threats-responses-postwar-plans-not-enough-supplies-money-relief-groups-say.html,1101,World,2003-03-13T05:00:00+0000,Foreign Desk,"Not Enough Supplies or Money, Relief Groups Say","Relief organizations, anticipating US war with Iraq, say they have neither sufficent supplies nor enough money to cope with millions of injured, displaced and starving people that could result; say if fighting is prolonged, particularly in and around cities, at least half of Iraqi civilian population of 25 million people might be left struggling for food and water; Pres Bush has promised to make relief assistance priority of any campaign in Iraq; photo (M)"
nyt://article/1d622d3a-2133-5176-a3c3-6e40e08a39bb,https://www.nytimes.com/2003/03/15/business/merrill-lynch-cut-pay-for-o-neal-in-2002.html,246,Business Day,2003-03-15T05:00:00+0000,Business/Financial Desk,Merrill Lynch Cut Pay for O'Neal in 2002,"Merrill Lynch & Co cuts pay of its chief executive, E Stanley O'Neal, by third in 2002, to $14.3 million; compensation for chairman, David H Komansky, falls 11 percent, to $14.4 million; pay for other top officers noted (S)"
nyt://article/6b748e73-5ad8-576b-a2a1-6a973116b9ad,https://www.nytimes.com/2003/02/04/international/europe/chirac-keeps-iraq-stance-at-meeting-with-blair.html,838,World,2003-02-04T05:00:00+0000,International / Europe,Chirac Keeps Iraq Stance at Meeting With Blair,"France resisted appeals to soften its opposition to war with Iraq after a one-day summit meeting here today between Prime Minister Tony Blair of Britain and the French president, Jacques Chirac."
nyt://article/c72b19e2-3771-56c3-862e-0213e045397d,https://www.nytimes.com/2003/01/16/business/the-markets-key-rates.html,118,Business Day,2003-01-16T05:00:00+0000,Business/Financial Desk,Key Rates,In percent              Day   Year       Yesterday   Ago   Ago               Prime rate   4.25   4.25   4.75       Discount rate   0.75   0.75   1.50       Federal funds   1.31   1.24   1.69       3-month T-bills   1.17   1.17   1.56       6-month T-bills   1.21   1.22   1.60       10-yr. T-infl.   2.27   2.30   3.37       10-yr. T-note   4.06   4.08   4.83       30-yr. T-bond   4.97   5.00   5.34       Telephone bd.   6.13   6.15   7.42       Municipal bds.   5.13   5.14   5.27          (Sources: Salomon Smith Barney; Telerate; The Bond Buyer)
nyt://article/a0222b4a-dbad-5e23-ada8-4c47fe583fae,https://www.nytimes.com/2003/03/29/business/shares-of-food-companies-fall-on-scandal-fears.html,405,Business Day,2003-03-29T05:00:00+0000,Business/Financial Desk,Shares of Food Companies Fall on Scandal Fears,"Shares of food makers fall after Royal Ahold, Dutch supermarket company, says it overstated earnings at its US Foodservice unit, prematurely booking profits from vendor promotions and trade allowances; investors fear food companies may have been willing participants in huge cover-up (M)"
