_id,url,word_count,section,date,type,headline,abstract
nyt://article/c9b819f6-07c8-59d4-bf66-4ba20c7d07cb,https://www.nytimes.com/1986/02/04/business/13-stake-in-aloha.html,86,Business Day,1986-02-04T05:00:00+0000,Financial Desk,13% Stake in Aloha,"  A group of investors said that it had bought about 13 percent of Aloha Inc. and ''may consider seeking control'' of the Honolulu-based regional airline. In a filing with the Securities and Exchange Commission, the investment group said that it might also seek to influence Aloha's management. The three investors are Michael L. Neary, president of Dallas-based Dimension Development Company; Norman Siegal, a Fort Worth-based investor, and James R. Cruce, president of Peoples Heritage Savings and Loan Association, based in Salina, Kan."
nyt://article/804015b5-7571-52ce-869c-165359093620,https://www.nytimes.com/1986/03/23/business/what-s-new-in-corporate-dining-democratizing-lunches-irs-style.html,578,Business Day,1986-03-23T05:00:00+0000,Financial Desk,"DEMOCRATIZING LUNCHES, I.R.S. STYLE","  FOR now, few workers are being affected by a new I.R.S. rule that taxes cheap company meals as a fringe benefit. Companies are finding loopholes in the law, and ways to exploit them.   The rule, issued last December, applies to employees of companies that operate dining rooms at a loss in order to offer free or cheap meals to their staff. The I.R.S. says that employees can be taxed on the difference between what, if anything, they pay for the meals and what they would have to pay in order for the dining room to break even. The only exceptions apply to dining rooms that are open to all employees, not just executives."
nyt://article/17a2f2ab-5fd9-53de-9d1d-16086dc2ad6f,https://www.nytimes.com/1986/01/08/world/sri-lanka-landslides-kill-21.html,57,World,1986-01-08T05:00:00+0000,Foreign Desk,Sri Lanka Landslides Kill 21,"  Landslides caused by heavy rains have killed at least 21 people in Sri Lanka's tea-growing central highlands, officials said today. The slides followed three days of torrential rain. The worst landslide occurred in a small village in the Nuwara Eliya district where 14 bodies were dug out by rescuers, officials said."
nyt://article/53f084d3-e651-539e-91b3-f0869071be94,https://www.nytimes.com/1986/01/13/business/executive-changes-885686.html,275,Business Day,1986-01-13T05:00:00+0000,Financial Desk,EXECUTIVE CHANGES,"  Allegheny Beverage Corp., Washington, has named Edward A. Weisman president, succeeding Morton M. Lapides, who remains chairman and chief executive officer. David Barr was appointed executive vice president and William Avella was named president of the company's food and vending subsidiary, Service America Corp.    * Anchor Hocking Corp., Lancaster, Ohio, said Carl J. Dargene had resigned as senior vice president of its hardware and packaging products group, effective Feb. 25."
nyt://article/5a149587-5bb6-5bcd-9354-f232c831b0dc,https://www.nytimes.com/1986/03/04/business/advertising-355686.html,241,Business Day,1986-03-04T05:00:00+0000,Financial Desk,Advertising;,"  DHL Worldwide Express, which pretty much had the international express business to itself before Federal joined the act, is now introducing a new product to help keep its market lead.   It is being called Express Document - 15 pages with a 5-ounce limit for $10 less than the regular minimum for a shipment, which currently is $36 to London and $39 to Tokyo."
nyt://article/80cd1509-3ce9-5ace-acc4-6475ace96732,https://www.nytimes.com/1986/01/10/business/about-real-estate-union-square-area-getting-a-new-look.html,856,Business Day,1986-01-10T05:00:00+0000,Financial Desk,UNION SQUARE AREA GETTING A NEW LOOK,"  The Union Square area, when designed in 1831, served as a gathering place for New York's aristocracy. The Roosevelts lived in the neighborhood, and much of society's cream flocked to the Academy of Music, which stood nearby as the center of the city's theatrical district.   The square was also the midpoint of the Ladies' Mile, a stretch of fashionable stores and memorable buildings. In later years, it became a focal point of civil unrest when anarchists, Socialists and Communists used it for mass demonstrations. Still later, in the late 1970's, the square became an open-air drug market."
nyt://article/52584626-9677-5156-aef2-c7edd789a7d1,https://www.nytimes.com/1986/02/06/business/whittaker-maps-new-course.html,1381,Business Day,1986-02-06T05:00:00+0000,Financial Desk,WHITTAKER MAPS NEW COURSE,"  ''Nothing is as easy as it looks,'' reads a plaque in the office of Joseph F. Alibrandi, the chairman and chief executive of the Whittaker Corporation. ''And if it can go wrong, it will. And at the worst possible time.''   These are lessons Mr. Alibrandi understands well. For about 18 months, he has been trying to put Whittaker on a new course after the loss of its lucrative hospital management contract with Saudi Arabia. Its major thrust now is the creation of a $1 billion chain of health maintenance organizations by 1990. All it has to show so far, however, is a handful of such operations, a set of blueprints for more, the prospect of up to five years of losses, and a lot of skeptics.   Its goal is highly ambitious, at best, competitors and Wall Street analysts say. Whittaker has plenty of company as it jumps into the race to build the first nationwide chain of H.M.O.'s, and, as a newcomer, it will be struggling for market share against such giants as the Cigna Corporation, U.S. Health Care Systems and Maxicare Health Plans Inc."
nyt://article/f6da644c-3d4c-54d5-bc50-c057370c1339,https://www.nytimes.com/1986/02/02/world/pope-pays-tribute-to-india-s-apostle-of-nonviolence.html,1096,World,1986-02-02T05:00:00+0000,Foreign Desk,POPE PAYS TRIBUTE TO INDIA'S APOSTLE OF NONVIOLENCE,"  Pope John Paul II, opening a 10-day visit to India, proclaimed his respect today for all the country's religions and offered a stirring tribute to the memory of Mohandas K. Gandhi.   In a subdued afternoon ceremony, the Pope placed a wreath at the memorial to the independence leader and apostle of nonviolence and spoke of all humanity's debt to ''this man so marked by his noble devotion to God and his respect for every living being.''   ''It is entirely fitting that this pilgrimage should begin here,'' the Pope said of the Gandhi memorial on the bank of the Jumna River. ''Today we hear him still pleading with the world: 'Conquer hate by love, untruth by truth, violence by suffering.' ''   The crowds were sparse on a mild and sunny day as the Pope sped through the broad, green avenues of the capital for meetings with Indian leaders and the Roman Catholic hierarchy."
nyt://article/90a4d8b3-b41e-5f15-9b4f-d8686057a04a,https://www.nytimes.com/1986/02/16/business/in-quotes.html,34,Business Day,1986-02-16T05:00:00+0000,Financial Desk,IN QUOTES,"  ''All I get from this is that the Japanese have learned to play the U.S. trading relationship like a violin.'' Senator Donald W. Riegle Jr., Democrat of Michigan, on Japan's extension of auto quotas"
nyt://article/69d9afcf-047d-53c1-bc32-1d98cb5fd670,https://www.nytimes.com/1986/02/27/business/finance-new-issues-ge-credit-offers-500-million-notes.html,113,Business Day,1986-02-27T05:00:00+0000,Financial Desk,G.E. Credit Offers $500 Million Notes,  The General Electric Credit Corporation is offering two issues of extendible notes totaling $500 million through underwriters led by Morgan Stanley & Company.
