_id,url,word_count,section,date,type,headline,abstract
nyt://article/2ee44c40-1164-5d56-bf36-cb5ff44b6f37,https://www.nytimes.com/1996/03/01/business/key-rates-080322.html,44,Business Day,1996-03-01T05:00:00+0000,Business/Financial Desk,Key Rates,In percent                                               Previous      Year                               Yesterday       Day       Ago   
nyt://article/7b61c37e-aaf8-564c-b8a3-dfcbb7e3e350,https://www.nytimes.com/1996/01/05/business/international-briefs-south-korea-s-trade-deficit-surges.html,103,Business Day,1996-01-05T05:00:00+0000,Business/Financial Desk,INTERNATIONAL BRIEFS;South Korea's Trade Deficit Surges,"South Korea's trade deficit surged 57 percent in 1995 from the previous year, to a record $9.9 billion, as the won's strength cut into exports, the Trade, Industry and Energy Ministry said yesterday. The ministry said exports last year rose 30.4 percent from 1994, to $125.23 billion, while imports rose 32 percent,  to $135.11 billion. The 1994 trade gap was $6.3 billion.          The won has strengthened about 4 percent against the dollar in the last year, making Korean products more expensive in overseas markets. The trade ministry said the deficit could shrink to about $7 billion this year.   (Bloomberg Business News)   "
nyt://article/1f870714-20c2-55b6-9917-3c869269549e,https://www.nytimes.com/1996/02/08/business/international-briefs-new-german-partner-joins-british-telecom.html,107,Business Day,1996-02-08T05:00:00+0000,Business/Financial Desk,INTERNATIONAL BRIEFS;New German Partner Joins British Telecom,"British Telecommunications P.L.C. lined up a new partner yesterday for its German venture and disclosed plans for increased investment. The new partner is  the German utility RWE A.G. It will join the alliance that British Telecom formed last year with Viag A.G. to position the British company for the German residential market when it is opened to competition in 1998.         British Telecom's managing director of global communications, Alfred Mockett, said the enlarged alliance had plans to commit up to four billion marks of investment. Mr. Mockett estimated that about one- quarter of the German telecommunications market, Europe's largest, would be wrested away from Deutsche Telekom by 2000.    (Reuters)   "
nyt://article/9473fb5a-e122-5a4b-99ad-8b96e13efa69,https://www.nytimes.com/1996/01/02/business/outlook-96-markets-and-investing-experts-are-upbeat-can-markets-thrive-anyway.html,455,Business Day,1996-01-02T05:00:00+0000,Business/Financial Desk,OUTLOOK '96: MARKETS AND INVESTING;Experts Are Upbeat. Can Markets Thrive Anyway?,"With its vertiginous rise in stock prices and a bond rally that in some respects was even more impressive, 1995 is going to be a tough year to top for financial markets.         Nevertheless, seven people who advise clients on how to shape their investment portfolios still expect good things to happen this year.   "
nyt://article/5344a944-080f-536d-80cc-a24ba9a135f2,https://www.nytimes.com/1996/02/22/business/finance-briefs-061352.html,306,Business Day,1996-02-22T05:00:00+0000,Business/Financial Desk,FINANCE BRIEFS,"    Debt Federal Home Loan Bank is selling $25 million of step-up notes due in 2006 through First Tennessee Bank. The notes are callable in one year, carry an interest rate of 7.3 percent and are priced at par.   "
nyt://article/5c2c25db-8b15-54bd-a411-a23018c2afcf,https://www.nytimes.com/1996/03/27/business/wireless-bidder-drops-his-push.html,229,Business Day,1996-03-27T05:00:00+0000,Business/Financial Desk,Wireless Bidder Drops His Push,"John Dolan, who bid more than $900 million in the Federal Government's auction for new wireless communications licenses, dropped out of the competition yesterday, saying the bidding had gone too high.         Mr. Dolan, the nephew of Charles F. Dolan, the cable television billionaire,  said he had been outbid by Nextwave Communications for a license to serve the New York area. Nextwave bid $994 million. .np                                                                                "
nyt://article/5e81bf8c-a7b3-5b07-8da2-cbfbdbc837ca,https://www.nytimes.com/1996/01/12/business/sculley-buys-stake-in-software-company.html,205,Business Day,1996-01-12T05:00:00+0000,Business/Financial Desk,Sculley Buys Stake in Software Company,"John Sculley, the former chief executive of Apple Computer Inc., has taken an equity stake in a small California photo software concern, where he is also serving as a part-time chief executive.         Mr. Sculley said on Wednesday that he had joined the privately held Live Picture Inc. of Soquel, Calif., in early 1995 and had bought a piece of the company, although he would not detail his holdings. He said he continued to have a venture capital business in New York.   "
nyt://article/71830d9a-9b58-58db-9293-8564076718bb,https://www.nytimes.com/1996/03/11/world/did-yeltsin-get-a-sweetheart-deal-on-imf-loans.html,1206,World,1996-03-11T05:00:00+0000,Foreign Desk,Did Yeltsin Get a Sweetheart Deal on I.M.F. Loans?,"Poor countries usually do a bit of groveling and a lot of kicking and screaming when they negotiate with the International Monetary Fund, needing the  loans the organization provides but resenting the demands for austerity that accompany its help.         The pattern seemed different, though, as the fund negotiated and then reached agreement on a three-year, $10.2 billion loan package with Russia last month, raising questions about whether Moscow was getting special treatment.   "
nyt://article/e06836bd-23e8-579f-ae58-0aebffb18a69,https://www.nytimes.com/1996/03/12/business/sales-of-new-homes-jumped-in-january.html,484,Business Day,1996-03-12T05:00:00+0000,Business/Financial Desk,Sales of New Homes Jumped in January,"Despite some havoc from the blizzard, new-home sales shot up 4.2 percent in January. It was the second straight gain as mortgage rates dipped to a two-year  low.         ""I think that a lot of people in January decided to take advantage of mortgage rates that in many parts of country were below 7 percent,"" said David Berson, an economist at the Federal National Mortgage Association.   "
nyt://article/27d0f003-52b6-580c-878f-9fed98ecee7a,https://www.nytimes.com/1996/03/14/business/duke-power-sets-buyback.html,58,Business Day,1996-03-14T05:00:00+0000,Business/Financial Desk,Duke Power Sets Buyback,"The Duke Power Company said this week that it planned to buy back up to $1 billion of its common stock in the next five years. Duke Power, a utility holding company in Charlotte, said it might buy back up to $200 million in 1996. Duke shares rose 75 cents today, to $48.50."
nyt://article/230e6048-31ec-56f6-9ea5-8ae48fbd15c6,https://www.nytimes.com/1996/01/14/world/yeltsin-s-chief-of-staff-submits-his-resignation.html,106,World,1996-01-14T05:00:00+0000,Foreign Desk,Yeltsin's Chief of Staff Submits His Resignation,"President Boris N. Yeltsin's chief of staff said today that he was resigning.         The official, Sergei Filatov, who has directed Mr. Yeltsin's staff since 1993, said he had accepted another job in the Kremlin that he would not identify. His resignation had been rumored for months.   "
nyt://article/653456f3-3a26-5f15-bacc-667ac636a5c3,https://www.nytimes.com/1996/01/30/business/the-media-business-advertising-super-bowl-was-animal-lover-s-paradise.html,947,Business Day,1996-01-30T05:00:00+0000,Business/Financial Desk,THE MEDIA BUSINESS: ADVERTISING;Super Bowl Was Animal Lover's Paradise,"The Rams, Bengals and Eagles were missing from Super Bowl XXX along with the  Colts, Jaguars and Cardinals. But in their absence, advertisers unleashed an ark's worth of animals upon the game's record estimated audience of 138.5 million viewers.         The beasts conscripted into pitching products on what is considered the biggest day in advertising included frogs, buzzards, horses and a penguin in commercials for Anheuser-Busch beers; cattle for the Ford F-150 pickup truck; lions and elephants and zebras -- oh my! -- for the Nissan Pathfinder; wolves for the Toyota 4runner, and a spunky goldfish named Sparky for Pepsi-Cola.   "
nyt://article/9e2862f9-47d5-5e25-ac41-0a2f21a850c2,https://www.nytimes.com/1996/01/10/business/international-briefs-italian-power-plant.html,73,Business Day,1996-01-10T05:00:00+0000,Business/Financial Desk,INTERNATIONAL BRIEFS;Italian Power Plant,"Asea Brown Boveri said yesterday that it had received an order worth $470 million to build a 260-megawatt power plant in Italy. The plant will be at an oil refinery in Falconara that is owned by Anonima Petroli Italiana. The order was placed by Api Energia, a 50-50 joint venture between ABB. and Petroli Italiana. The plant will produce electrical power from oil refinery residues.   (Associated Press)"
nyt://article/4c305a24-3323-53d9-a408-4a2804e56729,https://www.nytimes.com/1996/02/17/business/international-briefs-lloyds-tsb-profit-falls.html,76,Business Day,1996-02-17T05:00:00+0000,Business/Financial Desk,INTERNATIONAL BRIEFS;Lloyds TSB Profit Falls,"Lloyds TSB Group P.L.C., Britain's largest domestic bank, said yesterday that its pretax profit dropped 7.9 percent in 1995. A charge of L425 million for the  merger of Lloyds Bank and TSB Group P.L.C. last year offset the benefits of surging earnings and restrained costs. Excluding the reorganization charge, Lloyds TBS profit rose 15 percent, to L2.08 billion ($3.20 billion), from L1.79  billion in 1994.   (Bloomberg Business News)"
nyt://article/a2f28b3a-993a-5946-afc3-c55514e828b5,https://www.nytimes.com/1996/03/02/world/rescuers-at-peru-crash-site-find-bodies-as-crowd-watches.html,297,World,1996-03-02T05:00:00+0000,Foreign Desk,Rescuers at Peru Crash Site Find Bodies as Crowd Watches,"Hundreds of somber onlookers watched today as firefighters lined up bodies on an Andean hillside where a fiery plane crash killed 123 people. The plane, a Faucett Airlines Boeing 737, went down on Thursday night five miles outside Arequipa, Peru's second largest city.         Fifty-one foreigners, including two Americans, were aboard the flight. The Transportation Minister, Manuel Vara Ochoa, said that 103 bodies were recovered  by midday, but that everyone aboard had been killed.   "
nyt://article/907cf9e8-6517-5d39-97da-5140e1f5d318,https://www.nytimes.com/1996/01/14/world/strife-in-chechnya-embroils-a-neighboring-people.html,1163,World,1996-01-14T05:00:00+0000,Foreign Desk,Strife in Chechnya Embroils a Neighboring People,"The men moved in tense groups through this tiny hamlet shortly after midnight. ""The Russians are going to gas us,"" their leader, Tarzan Etiyev said,  waking foreign journalists early this morning to warn them of an imminent attack on this Chechen settlement in the Russian republic of Dagestan. ""They have agreed with the Dagestanis to kill us.""         There was no such agreement -- nor reason to believe there ever would be one. There was no attack, and this town only a mile from where Chechen rebels, surrounded by Russian troops, are holding more than 100 hostages survived another tense night on Friday.   "
nyt://article/3db20892-95f4-56db-bb5c-22a7eae11842,https://www.nytimes.com/1996/01/18/business/international-business-sandoz-buys-product-rights.html,167,Business Day,1996-01-18T05:00:00+0000,Business/Financial Desk,INTERNATIONAL BUSINESS;Sandoz Buys Product Rights,"Sandoz A.G. said today that it would pay up to $37.5 million to Organogenesis Inc. for the licensing rights for Graftskin, a product containing living tissue  to replace damaged skin.         As part of the agreement, Sandoz, the Swiss drug and chemical maker, will buy an initial 1.6 percent stake in Organogenesis, a biotechnology company in Canton, Mass.   "
nyt://article/f5a17600-b51d-5193-9a2f-d51d675ec01c,https://www.nytimes.com/1996/01/04/business/company-news-family-owners-at-levi-strauss-consider-stock-buyback.html,108,Business Day,1996-01-04T05:00:00+0000,Business/Financial Desk,COMPANY NEWS;FAMILY OWNERS AT LEVI STRAUSS CONSIDER STOCK BUYBACK,"Levi Strauss & Company said yesterday that some of the family members who own 94 percent of the apparel maker were considering whether to buy back stock from  employees and other family members at $250 a share. A spokesman for the company, a unit of Levi Strauss Associates Inc. in San Francisco, said that after adjusting for two stock splits in the 1980's, the $250 figure was roughly 50 times higher than the $50 a share paid when the company bought back stock in 1985. Morgan Stanley in November valued the stock at about $189 a share, a company spokesman said. There are 52.8 million shares outstanding.   "
