_id,url,word_count,section,date,type,headline,abstract
nyt://article/cfe92d7f-90c6-5252-a367-089417a47bee,https://gadgetwise.blogs.nytimes.com/2010/09/30/an-ipod-dock-that-shuffles-a-duo-of-devices/,325,Technology,2010-09-30T21:39:12+0000,,An iPod Dock That Shuffles a Duo of Devices,An Altec Lansing iPod dock shuffles between two iPods as they shuffle.
nyt://article/5ff387a5-2249-5a9a-9e67-fdac9b5e9818,https://bucks.blogs.nytimes.com/2010/08/18/how-mutual-fund-managers-are-like-cigarette-makers/,445,Your Money,2010-08-18T16:39:47+0000,,How Mutual Fund Managers Are Like Cigarette Makers,Excerpts from an e-mail in which the founders of MarketRiders equate mutual fund managers to tobacco pushers.
nyt://article/eda96d73-02cd-560a-930a-e1c531b65acd,https://mediadecoder.blogs.nytimes.com/2010/09/30/boston-globe-to-start-a-paid-web-site/,466,Business Day,2010-09-30T16:57:11+0000,,Boston Globe to Start a Paid Web Site,"The Boston Globe, part of The New York Times Company, announced on Thursday that it would start a new paid Web site in the second half of 2011."
nyt://article/207f2969-000d-5cd5-b73d-4cf7fa20bc93,https://boss.blogs.nytimes.com/2010/08/24/here-are-my-three-problems-this-week/,667,Business Day,2010-08-24T11:00:28+0000,Business,Here Are My Three Problems This Week,"On hiring the right person, paying the right wages, and managing sales people."
nyt://article/bfccf890-62f2-5f49-ab1a-aba8444ba77d,https://bits.blogs.nytimes.com/2010/07/19/apple-iphone-4-press-conference-fallout/,386,Technology,2010-07-19T19:14:00+0000,Business,Fallout From the iPhone 4 Press Conference,An Apple press conference that was meant to ease concerns over the iPhone 4’s antenna problems set off more debate.
nyt://article/da291aa2-c4ae-556b-9afd-8e3aae950fc5,https://economix.blogs.nytimes.com/2010/08/02/the-financial-earthquake-finding-a-new-economics-in-the-rubble/,637,Business Day,2010-08-02T19:39:44+0000,Business,The Financial Earthquake: Finding a New Economics in the Rubble,Calling the recent financial crisis an “earthquake” may be a more apropos nickname than many people realize.
nyt://article/f6bf2f10-e97c-5ebe-8f40-386917d59fde,https://dealbook.nytimes.com/2010/08/16/buyback-window-opened-by-dodd-frank/,144,Business Day,2010-08-16T09:57:45+0000,Business,Buyback Window Opened by Dodd-Frank,"A 90-day securities buyback window has been opened by the new financial reform bill. This will allow banks to buy back $118 billion in high-cost securites and to replace the instruments with cheaper capital, The Financial Times reported."
nyt://article/3a1400bb-8087-566c-9828-6f1a174b4cad,https://dealbook.nytimes.com/2010/08/26/santander-suspends-analyst-charged-by-s-e-c/,356,Business Day,2010-08-26T08:22:38+0000,Business,Santander Suspends Analyst Charged by S.E.C.,Grupo Santander said Wednesday that it had suspended the bank employee charged by the Securities and Exchange Commission with trading on insider information about BHP Billiton’s $39 billion bid for Potash Corp.
nyt://article/4ea933b5-37f1-550c-84e8-7c6c29b8e1b1,https://dealbook.nytimes.com/2010/08/20/k-n-o-c-makes-2-9-billion-bid-for-dana/,182,Business Day,2010-08-20T06:57:41+0000,Business,K.N.O.C. Makes $2.9 Billion Bid for Dana,"Korea National Oil Corp. made its hostile bid for Dana Petroleum public on Friday, offering £1.87 billion cash to the holders of Dana shares and convertible bonds."
nyt://article/bd51bc26-5496-5ddc-92a7-91426ae6a822,https://pogue.blogs.nytimes.com/2010/07/15/at-snopes-com-rumors-are-held-up-to-the-light/,1643,Technology,2010-07-15T18:17:44+0000,,"At Snopes.com, Rumors Are Held Up to the Light","David Pogue interviews David Mikkelson of Snopes.com, where Internet veterans go to get the truth about online rumors."
nyt://article/3c3cf997-61eb-548e-9ac4-3de4b6835af9,https://dealbook.nytimes.com/2010/09/09/morning-take-out-82/,131,Business Day,2010-09-09T12:31:42+0000,Business,Morning Take-Out,Orszag on the secret of success; Hank Paulson’s portrait; The deal-hormone connection.
nyt://article/7b232690-5674-50be-8ce1-f0959e6f2d0b,https://dealbook.nytimes.com/2010/07/23/sanofi-aventiss-biotech-play-for-genzyme/,311,Business Day,2010-07-23T20:38:13+0000,Business,Sanofi-Aventis’s Biotech Play for Genzyme,"Sanofi-Aventis has made an informal takeover approach to Genzyme, a person briefed on the matter told DealBook on Friday, as the French drug maker seeks to bolster its biotechnology offerings."
nyt://article/13f5f440-803d-59a0-a39c-d774569bf69a,https://dealbook.nytimes.com/2010/09/03/och-ziff-says-assets-up-by-200-million/,89,Business Day,2010-09-03T10:10:53+0000,Business,Och-Ziff Says Assets Up by $200 Million,"Och-Ziff Capital Management Group, the New York hedge fund firm run by Daniel Och, said assets under management rose by $200 million last month as investors deposited money in its funds, Bloomberg News reported."
nyt://article/7be3fa32-bb78-5d63-9e12-89819ef44e1a,https://dealbook.nytimes.com/2010/08/09/i-banks-to-cut-more-jobs-in-japan-hire-in-china/,165,Business Day,2010-08-09T11:01:31+0000,Business,"I-Banks to Cut More Jobs in Japan, but Hire in China","Global investment banks will eliminate more jobs in Japan as they question growth prospects in the world’s second-biggest economy and deploy staff to expanding Asian markets including China, Tokyo-based Executive Search Partners said."
nyt://article/0f7f8278-5399-542a-bbe9-67fda47f74d0,https://economix.blogs.nytimes.com/2010/07/08/going-long-and-short-on-the-budget/,241,Business Day,2010-07-08T17:43:33+0000,Business,Going Long and Short on the Budget,"An economist says the federal government should be required to balance its budget, so long as the unemployment rate is below 6 percent."
nyt://article/3bfe3f51-2a8b-5baa-a336-f06e7fe7fff2,https://gadgetwise.blogs.nytimes.com/2010/08/06/tip-of-the-week-navigating-microsoft-office-2010/,114,Technology,2010-08-06T11:00:02+0000,,Tip of the Week: Navigating Microsoft Office 2010,"Learning how to use Microsoft Office 2010’s ribbon, which replaces the onscreen toolbar."
nyt://article/aaa17c2e-dd3c-579b-8694-93ec9e27f854,https://dealbook.nytimes.com/2010/07/20/exxon-offers-to-buy-2-7-billion-in-xto-debt/,122,Business Day,2010-07-20T09:37:06+0000,Business,Exxon Offers to Buy $2.7 Billion in XTO Debt,"Exxon Mobil on Monday said it is offering to buy up to $2.7 billion in outstanding debt securities issued by its new subsidiary, XTO Energy, The Associated Press reported."
nyt://article/7858baaf-7487-558e-9e52-eb8a006bc4de,https://economix.blogs.nytimes.com/2010/08/13/medical-care-prices-fell-for-first-time-in-35-years/,322,Business Day,2010-08-13T15:58:37+0000,Business,Medical Care Prices Fell for First Time in 35 Years,"According to a consumer pricing report released today by the Labor Department, the medical care index fell in July after three and a half decades of constant increases."
nyt://article/3eef50a2-7d98-54b4-b9d8-8281e4555bf3,https://mediadecoder.blogs.nytimes.com/2010/07/01/pinnacle-foods-will-dish-out-big-changes-in-ad-agency-roster/,516,Business Day,2010-07-01T20:32:00+0000,Media,Pinnacle Foods Will Dish Out Big Changes in Ad Agency Roster,"The Pinnacle Foods Group, which sells venerable grocery products like Log Cabin syrup, Vlasic pickles and Duncan Hines baking mixes, is planning to make major changes in the roster of its advertising agencies."
nyt://article/dff89bca-d502-577c-b09b-dbf716bedcb9,https://dealbook.nytimes.com/2010/08/11/mbia-says-it-will-have-c-m-b-s-losses/,105,Business Day,2010-08-11T05:42:26+0000,Business,MBIA Says It Will Have C.M.B.S. Losses,"MBIA is disclosing increasing problems with commercial mortgage backed securities, although it still says losses will be small. Deja vu?"
nyt://article/b4f74c03-d3f7-50a7-8030-5201eea57454,https://mediadecoder.blogs.nytimes.com/2010/08/13/from-photos-periphery-an-eyewitness-to-a-timeless-kiss/,109,Business Day,2010-08-13T19:46:51+0000,Media,"From Photo’s Periphery, an Eyewitness to a Timeless Kiss","That kiss on V-J Day was captured in at least two photographs — one iconic, one merely famous. And for decades since, there have been debates: who was the sailor? Who was the nurse?"
nyt://article/2b377847-e883-5dbb-bd7c-3ceebd38f284,https://mediadecoder.blogs.nytimes.com/2010/09/13/city-room-the-anchor-drops-the-tie/,157,Business Day,2010-09-13T20:21:35+0000,,City Room: The Anchor Drops the Tie,David Ushery has boldly gone where no male anchor on a local newscast in New York seems to have gone before: into the uncharted territory beyond the jacket-and-tie look.
nyt://article/61490249-4622-5914-a66c-c07aeed3a723,https://dealbook.nytimes.com/2010/08/19/morning-take-out-69/,115,Business Day,2010-08-19T12:04:14+0000,Business,Morning Take-Out,What hedge fund filings don’t tell you; memoirs of a Goldman quant; Kyle Bass on Keynesian endpoints.
nyt://article/21d3e035-224b-54cb-b296-ce3eaa59c863,https://dealbook.nytimes.com/2010/07/06/k1-group-fraud-suspect-dead-during-extradition-attempt/,646,Business Day,2010-07-06T06:12:02+0000,Business,K1 Group Fraud Suspect Dead During Extradition Attempt,"A hedge fund investor wanted by German prosecutors in connection with a bank fraud investigation has died in Majorca, Spain, apparently in a suicide. The suspect, Dieter Frerichs, 72, died of a gunshot wound on Saturday after police officers went to his home in Palma to serve a warrant for extradition to Germany."
nyt://article/eddb7d2b-c820-5c32-86cd-3362ba7d715b,https://dealbook.nytimes.com/2010/09/10/times-said-to-take-a-stake-in-bit-ly/,213,Business Day,2010-09-10T20:27:06+0000,Business,Times Said to Take a Stake in Bit.ly,"The Times Company has taken a bite out of popular URL shortening service Bit.ly as part of its partnership with Betaworks, according to Media Memo."
nyt://article/8052eef1-b91f-5e66-a7a1-173f8068ee53,https://dealbook.nytimes.com/2010/08/30/trichet-cites-debt-as-biggest-threat-to-recovery/,233,Business Day,2010-08-30T04:27:49+0000,Business,Trichet Cites Debt as Biggest Threat to Recovery,"The diverging paths of the American and European economies could be discerned Friday in the speeches of Ben S. Bernanke, the Federal Reserve chairman, and Jean-Claude Trichet, the president of the European Central Bank."
nyt://article/3039c916-fddb-5fc2-a7db-bacd5a8bfd37,https://boss.blogs.nytimes.com/2010/07/11/s-b-a-lending-plunged-in-june/,832,Business Day,2010-07-11T12:00:20+0000,Business,S.B.A. Lending Plunged in June,"Even during the credit crisis that began in the fall of 2008, the S.B.A. approved more loan dollars than it did last month."
nyt://article/b86bdc6c-a47a-5f2d-b5ce-1c835b5249db,https://gadgetwise.blogs.nytimes.com/2010/09/21/qa-a-holding-pen-for-suspect-files/,289,Technology,2010-09-22T00:21:35+0000,,Q.&A.: A Holding Pen for Suspect Files,What to do with files that your antivirus software has quarantined.
nyt://article/b6f28b52-1ba9-5316-b5c4-6e56c144bead,https://dealbook.nytimes.com/2010/09/21/blackstone-unit-said-to-pull-out-of-liverpool-talks/,269,Business Day,2010-09-21T10:56:29+0000,Business,Blackstone Unit Said to Pull Out of Liverpool Talks,"Despite a deluge of mail from supportive fans, the Blackstone Group has ended talks with Tom Hicks, the co-owner of Liverpool Football Club, about a financing deal for the English Premier League soccer team, The Financial Times reported."
nyt://article/a3e96839-46d1-5160-b3dc-a4e2c0331ced,https://bucks.blogs.nytimes.com/2010/09/12/help-for-finding-banks-that-dont-charge-atm-fees/,504,Your Money,2010-09-12T11:24:24+0000,,Finding Banks That Don’t Charge A.T.M. Fees,Here are a few banks with more generous A.T.M.-fee policies as well as resources for finding other banks with similar policies.
nyt://article/4af76313-e7f6-5916-abbb-499c6945f088,https://mediadecoder.blogs.nytimes.com/2010/07/26/waking-up-a-sleepy-journal/,475,Business Day,2010-07-26T08:31:59+0000,,Waking Up a Sleepy Journal,National Journal is sifting through 700 résumés in an effort to shake up the newsroom and join Washington’s 24/7 conversation.
